Date,Narration,Chq/Ref No,Withdrawal Amt,Deposit Amt,Closing Balance
18-Jun-2024 08:00,Shell Petrol Bunk,RR715802,1152.78,0.0,158.69
18-Jun-2024 18:00,SLV Refreshments,RR157649,2204.22,0.0,289.25
19-Jun-2024 04:00,Fastrack Service Center,RR673463,910.35,0.0,239.38
19-Jun-2024 14:00,Balaji Medicals,RR255917,2118.36,0.0,231.49
20-Jun-2024 00:00,Local Vegetable Vendor,RR251891,723.83,0.0,281.81
20-Jun-2024 10:00,Zomato Pay,RR515803,2489.85,0.0,497.19
20-Jun-2024 20:00,Local Vegetable Vendor,RR135139,1490.44,0.0,120.94
21-Jun-2024 06:00,Shell Petrol Bunk,RR726828,2283.86,0.0,422.51
21-Jun-2024 16:00,Shell Petrol Bunk,RR400886,2033.64,0.0,181.43
22-Jun-2024 02:00,Amma Bakery,RR828176,1416.84,0.0,272.49
22-Jun-2024 12:00,Star Local Supermarket,RR298570,807.23,0.0,251.23
22-Jun-2024 22:00,Nandini Milk Parlour,RR595279,1956.27,0.0,433.78
23-Jun-2024 08:00,Nandini Milk Parlour,RR431934,70.79,0.0,363.0
23-Jun-2024 18:00,Auto-UPI Pay,RR919559,2177.36,0.0,113.26
24-Jun-2024 04:00,Star Local Supermarket,RR401085,23.15,0.0,90.11
24-Jun-2024 14:00,Star Local Supermarket,RR295176,1512.03,0.0,488.42
25-Jun-2024 00:00,Nandini Milk Parlour,RR752247,1608.96,0.0,342.89
25-Jun-2024 10:00,Fastrack Service Center,RR811289,455.33,0.0,433.88
25-Jun-2024 20:00,SLV Refreshments,RR318770,2327.79,0.0,429.46
26-Jun-2024 06:00,Swiggy Order,RR899491,1540.89,0.0,380.04
26-Jun-2024 16:00,Siddeshwara Kirana Store,RR165019,723.87,0.0,489.6
27-Jun-2024 02:00,SLV Refreshments,RR585503,1764.16,0.0,326.85
27-Jun-2024 12:00,Zomato Pay,RR121868,1310.73,0.0,197.63
27-Jun-2024 22:00,Star Local Supermarket,RR706641,1316.59,0.0,333.74
28-Jun-2024 08:00,Auto-UPI Pay,RR243675,1441.45,0.0,300.37
28-Jun-2024 18:00,Siddeshwara Kirana Store,RR760248,1128.09,0.0,275.36
29-Jun-2024 04:00,Local Vegetable Vendor,RR512357,2013.69,0.0,268.0
29-Jun-2024 14:00,Amma Bakery,RR273845,2193.27,0.0,422.85
30-Jun-2024 00:00,Star Local Supermarket,RR857593,2066.24,0.0,285.29
30-Jun-2024 10:00,Nandini Milk Parlour,RR651095,2329.91,0.0,129.73
30-Jun-2024 20:00,SLV Refreshments,RR878677,1446.85,0.0,298.88
01-Jul-2024 06:00,Shell Petrol Bunk,RR263800,1005.36,0.0,387.42
01-Jul-2024 16:00,Laundry Service,RR377139,320.94,0.0,66.49
02-Jul-2024 02:00,Star Local Supermarket,RR456646,648.58,0.0,383.72
02-Jul-2024 12:00,UPI-INWARD-TRANSFER,RR442894,0.0,38348.99,38732.71
02-Jul-2024 22:00,SLV Refreshments,RR710894,1237.41,0.0,37495.29
03-Jul-2024 08:00,Swiggy Order,RR714393,1162.0,0.0,36333.3
03-Jul-2024 18:00,Laundry Service,RR112957,2301.39,0.0,34031.9
04-Jul-2024 04:00,Nandini Milk Parlour,RR759720,517.32,0.0,33514.58
04-Jul-2024 14:00,Amma Bakery,RR688607,1563.33,0.0,31951.25
05-Jul-2024 00:00,Star Local Supermarket,RR626983,1028.96,0.0,30922.29
05-Jul-2024 10:00,Fastrack Service Center,RR289220,210.86,0.0,30711.43
05-Jul-2024 20:00,Balaji Medicals,RR688332,2135.37,0.0,28576.07
06-Jul-2024 06:00,Local Vegetable Vendor,RR370177,1177.87,0.0,27398.2
06-Jul-2024 16:00,Auto-UPI Pay,RR163754,1911.34,0.0,25486.86
07-Jul-2024 02:00,Shell Petrol Bunk,RR985220,1732.67,0.0,23754.19
07-Jul-2024 12:00,Laundry Service,RR130603,1956.27,0.0,21797.91
07-Jul-2024 22:00,Laundry Service,RR897669,23.76,0.0,21774.15
08-Jul-2024 08:00,Zomato Pay,RR830416,399.8,0.0,21374.35
08-Jul-2024 18:00,Fastrack Service Center,RR210302,290.1,0.0,21084.25
09-Jul-2024 04:00,Nandini Milk Parlour,RR246723,142.49,0.0,20941.76
09-Jul-2024 14:00,Balaji Medicals,RR746009,292.45,0.0,20649.31
10-Jul-2024 00:00,Swiggy Order,RR283919,926.37,0.0,19722.94
10-Jul-2024 10:00,Local Vegetable Vendor,RR949527,2139.44,0.0,17583.5
10-Jul-2024 20:00,Amma Bakery,RR637381,2379.01,0.0,15204.49
11-Jul-2024 06:00,Local Vegetable Vendor,RR566366,1004.08,0.0,14200.41
11-Jul-2024 16:00,Shell Petrol Bunk,RR357136,1694.36,0.0,12506.05
12-Jul-2024 02:00,Fastrack Service Center,RR549926,1149.38,0.0,11356.67
12-Jul-2024 12:00,Siddeshwara Kirana Store,RR868926,2430.61,0.0,8926.06
12-Jul-2024 22:00,Amma Bakery,RR846967,51.83,0.0,8874.23
13-Jul-2024 08:00,Auto-UPI Pay,RR255388,2226.96,0.0,6647.28
13-Jul-2024 18:00,Zomato Pay,RR123271,1923.37,0.0,4723.91
14-Jul-2024 04:00,Nandini Milk Parlour,RR775921,1612.98,0.0,3110.93
14-Jul-2024 14:00,Siddeshwara Kirana Store,RR252891,2136.88,0.0,974.05
15-Jul-2024 00:00,Balaji Medicals,RR260283,167.07,0.0,806.98
15-Jul-2024 10:00,Nandini Milk Parlour,RR773166,1389.5,0.0,313.73
15-Jul-2024 20:00,Shell Petrol Bunk,RR504802,1735.65,0.0,205.01
16-Jul-2024 06:00,Laundry Service,RR910844,663.15,0.0,184.44
16-Jul-2024 16:00,Nandini Milk Parlour,RR238310,2418.57,0.0,196.6
17-Jul-2024 02:00,SLV Refreshments,RR975186,2325.9,0.0,249.21
17-Jul-2024 12:00,Swiggy Order,RR229657,1097.64,0.0,436.72
17-Jul-2024 22:00,Nandini Milk Parlour,RR485621,1712.89,0.0,121.09
18-Jul-2024 08:00,Swiggy Order,RR198081,2388.92,0.0,217.91
18-Jul-2024 18:00,Amma Bakery,RR788203,892.86,0.0,395.27
19-Jul-2024 04:00,SLV Refreshments,RR747383,420.05,0.0,126.59
19-Jul-2024 14:00,Laundry Service,RR749512,2497.98,0.0,408.02
20-Jul-2024 00:00,Star Local Supermarket,RR140781,1274.6,0.0,188.06
20-Jul-2024 10:00,Local Vegetable Vendor,RR752882,266.41,0.0,165.93
20-Jul-2024 20:00,Balaji Medicals,RR587453,1187.44,0.0,187.74
21-Jul-2024 06:00,Zomato Pay,RR363450,1993.42,0.0,381.75
21-Jul-2024 16:00,Balaji Medicals,RR764250,2080.64,0.0,470.39
22-Jul-2024 02:00,Siddeshwara Kirana Store,RR170228,636.14,0.0,491.33
22-Jul-2024 12:00,Fastrack Service Center,RR883742,710.61,0.0,243.73
22-Jul-2024 22:00,Laundry Service,RR352130,1056.72,0.0,359.41
23-Jul-2024 08:00,Shell Petrol Bunk,RR709780,889.55,0.0,323.66
23-Jul-2024 18:00,Siddeshwara Kirana Store,RR488446,253.73,0.0,69.93
24-Jul-2024 04:00,Amma Bakery,RR735189,2036.84,0.0,323.87
24-Jul-2024 14:00,SLV Refreshments,RR872230,752.8,0.0,112.61
25-Jul-2024 00:00,Star Local Supermarket,RR414998,268.07,0.0,178.05
25-Jul-2024 10:00,Laundry Service,RR723695,507.59,0.0,351.84
25-Jul-2024 20:00,Auto-UPI Pay,RR150997,1610.11,0.0,386.2
26-Jul-2024 06:00,Amma Bakery,RR395089,1562.57,0.0,370.94
26-Jul-2024 16:00,Laundry Service,RR256712,1298.05,0.0,286.33
27-Jul-2024 02:00,SLV Refreshments,RR232860,2213.46,0.0,268.41
27-Jul-2024 12:00,Siddeshwara Kirana Store,RR417906,496.69,0.0,476.77
27-Jul-2024 22:00,Siddeshwara Kirana Store,RR960915,1257.43,0.0,379.51
28-Jul-2024 08:00,Balaji Medicals,RR194135,1738.69,0.0,233.34
28-Jul-2024 18:00,Siddeshwara Kirana Store,RR966797,951.89,0.0,123.01
29-Jul-2024 04:00,Star Local Supermarket,RR467946,1741.52,0.0,268.74
29-Jul-2024 14:00,Star Local Supermarket,RR263793,1838.02,0.0,221.02
30-Jul-2024 00:00,Shell Petrol Bunk,RR805690,1086.4,0.0,470.38
30-Jul-2024 10:00,Auto-UPI Pay,RR376017,1765.19,0.0,243.17
30-Jul-2024 20:00,Auto-UPI Pay,RR414985,1301.93,0.0,188.69
31-Jul-2024 06:00,Amma Bakery,RR520876,36.31,0.0,152.38
31-Jul-2024 16:00,Siddeshwara Kirana Store,RR171371,412.41,0.0,336.91
01-Aug-2024 02:00,Star Local Supermarket,RR608673,1047.45,0.0,254.55
01-Aug-2024 12:00,Laundry Service,RR446480,434.74,0.0,195.98
01-Aug-2024 22:00,Siddeshwara Kirana Store,RR669370,2051.88,0.0,477.03
02-Aug-2024 08:00,SLV Refreshments,RR630048,338.04,0.0,138.99
02-Aug-2024 18:00,Local Vegetable Vendor,RR629542,1984.76,0.0,170.05
03-Aug-2024 04:00,Zomato Pay,RR457964,551.0,0.0,353.74
03-Aug-2024 14:00,Star Local Supermarket,RR680513,585.34,0.0,470.25
04-Aug-2024 00:00,Fastrack Service Center,RR142732,2364.92,0.0,222.36
04-Aug-2024 10:00,Nandini Milk Parlour,RR753067,259.82,0.0,329.45
04-Aug-2024 20:00,Laundry Service,RR389246,2332.38,0.0,108.18
05-Aug-2024 06:00,Balaji Medicals,RR144437,2315.6,0.0,190.78
05-Aug-2024 16:00,Auto-UPI Pay,RR512915,921.29,0.0,445.89
06-Aug-2024 02:00,Swiggy Order,RR350571,933.34,0.0,250.44
06-Aug-2024 12:00,Nandini Milk Parlour,RR456737,819.76,0.0,352.23
06-Aug-2024 22:00,Amma Bakery,RR619452,1706.26,0.0,393.53
07-Aug-2024 08:00,Local Vegetable Vendor,RR847884,366.69,0.0,26.84
07-Aug-2024 18:00,Shell Petrol Bunk,RR218225,986.96,0.0,205.81
08-Aug-2024 04:00,Nandini Milk Parlour,RR922857,335.29,0.0,223.43
08-Aug-2024 14:00,Star Local Supermarket,RR179768,1568.45,0.0,431.02
09-Aug-2024 00:00,Balaji Medicals,RR208137,794.43,0.0,418.78
09-Aug-2024 10:00,Balaji Medicals,RR428225,2232.29,0.0,365.12
09-Aug-2024 20:00,Fastrack Service Center,RR805654,2165.76,0.0,479.91
10-Aug-2024 06:00,Nandini Milk Parlour,RR362068,382.92,0.0,96.99
10-Aug-2024 16:00,Siddeshwara Kirana Store,RR199921,1400.88,0.0,298.91
11-Aug-2024 02:00,Nandini Milk Parlour,RR885223,1374.63,0.0,266.43
11-Aug-2024 12:00,Auto-UPI Pay,RR457108,1360.18,0.0,441.22
11-Aug-2024 22:00,Star Local Supermarket,RR501293,1212.54,0.0,135.76
12-Aug-2024 08:00,Zomato Pay,RR930775,1724.44,0.0,280.03
12-Aug-2024 18:00,Local Vegetable Vendor,RR526835,2375.65,0.0,359.81
13-Aug-2024 04:00,Siddeshwara Kirana Store,RR987683,1449.78,0.0,371.99
13-Aug-2024 14:00,Fastrack Service Center,RR939118,2179.65,0.0,348.22
14-Aug-2024 00:00,Star Local Supermarket,RR240378,141.26,0.0,206.95
14-Aug-2024 10:00,Fastrack Service Center,RR252699,1206.38,0.0,420.95
14-Aug-2024 20:00,Swiggy Order,RR721931,178.59,0.0,242.36
15-Aug-2024 06:00,Balaji Medicals,RR423723,1010.48,0.0,423.15
15-Aug-2024 16:00,Star Local Supermarket,RR617027,1536.0,0.0,384.25
16-Aug-2024 02:00,Star Local Supermarket,RR732015,247.22,0.0,137.03
16-Aug-2024 12:00,Fastrack Service Center,RR603729,2116.78,0.0,275.99
16-Aug-2024 22:00,Star Local Supermarket,RR674154,1565.5,0.0,344.23
17-Aug-2024 08:00,Balaji Medicals,RR933347,1494.25,0.0,358.71
17-Aug-2024 18:00,Auto-UPI Pay,RR529045,1276.41,0.0,451.56
18-Aug-2024 04:00,Fastrack Service Center,RR700159,1796.2,0.0,451.08
18-Aug-2024 14:00,Zomato Pay,RR668766,1746.13,0.0,237.76
19-Aug-2024 00:00,SLV Refreshments,RR155288,2202.86,0.0,174.43
19-Aug-2024 10:00,Swiggy Order,RR879123,2170.56,0.0,193.16
19-Aug-2024 20:00,Siddeshwara Kirana Store,RR479281,2247.27,0.0,260.72
20-Aug-2024 06:00,Shell Petrol Bunk,RR148359,2214.66,0.0,294.04
20-Aug-2024 16:00,Auto-UPI Pay,RR565457,973.83,0.0,463.29
21-Aug-2024 02:00,Laundry Service,RR621001,2090.15,0.0,497.16
21-Aug-2024 12:00,Amma Bakery,RR964615,1244.02,0.0,283.08
21-Aug-2024 22:00,Balaji Medicals,RR506119,2427.94,0.0,350.67
22-Aug-2024 08:00,Siddeshwara Kirana Store,RR556141,952.21,0.0,185.61
22-Aug-2024 18:00,Auto-UPI Pay,RR307039,1698.05,0.0,168.23
23-Aug-2024 04:00,Amma Bakery,RR418984,2170.93,0.0,440.82
23-Aug-2024 14:00,Shell Petrol Bunk,RR150584,84.88,0.0,355.94
24-Aug-2024 00:00,SLV Refreshments,RR373468,1220.78,0.0,387.25
24-Aug-2024 10:00,Laundry Service,RR980772,641.97,0.0,360.46
24-Aug-2024 20:00,Swiggy Order,RR846333,1021.94,0.0,154.01
25-Aug-2024 06:00,SLV Refreshments,RR383334,1419.33,0.0,102.33
25-Aug-2024 16:00,Amma Bakery,RR262709,2253.35,0.0,212.26
26-Aug-2024 02:00,Fastrack Service Center,RR749665,2365.61,0.0,451.85
26-Aug-2024 12:00,Amma Bakery,RR328548,1244.97,0.0,353.86
26-Aug-2024 22:00,Shell Petrol Bunk,RR997243,857.02,0.0,112.52
27-Aug-2024 08:00,Local Vegetable Vendor,RR211754,2431.37,0.0,342.86
27-Aug-2024 18:00,Shell Petrol Bunk,RR654043,1289.06,0.0,410.02
28-Aug-2024 04:00,Star Local Supermarket,RR476274,862.54,0.0,495.15
28-Aug-2024 14:00,Amma Bakery,RR951681,492.84,0.0,2.32
29-Aug-2024 00:00,Local Vegetable Vendor,RR245152,476.33,0.0,448.7
29-Aug-2024 10:00,SLV Refreshments,RR154527,1290.89,0.0,291.4
29-Aug-2024 20:00,Nandini Milk Parlour,RR191948,403.8,0.0,284.06
30-Aug-2024 06:00,Local Vegetable Vendor,RR419217,365.6,0.0,259.22
30-Aug-2024 16:00,Swiggy Order,RR531541,1337.76,0.0,138.78
31-Aug-2024 02:00,Star Local Supermarket,RR651736,1311.35,0.0,453.85
31-Aug-2024 12:00,Auto-UPI Pay,RR810610,2432.4,0.0,473.85
31-Aug-2024 22:00,Nandini Milk Parlour,RR563454,767.89,0.0,327.36
01-Sep-2024 08:00,Amma Bakery,RR808926,2133.73,0.0,449.91
01-Sep-2024 18:00,SLV Refreshments,RR520754,568.53,0.0,293.48
02-Sep-2024 04:00,Auto-UPI Pay,RR665655,824.35,0.0,454.68
02-Sep-2024 14:00,Star Local Supermarket,RR934068,398.05,0.0,56.63
03-Sep-2024 00:00,UPI-INWARD-TRANSFER,RR183679,0.0,32630.07,32686.71
03-Sep-2024 10:00,Auto-UPI Pay,RR375776,1667.13,0.0,31019.58
03-Sep-2024 20:00,Star Local Supermarket,RR344000,1098.86,0.0,29920.72
04-Sep-2024 06:00,SLV Refreshments,RR465078,2366.91,0.0,27553.81
04-Sep-2024 16:00,Shell Petrol Bunk,RR608051,1983.83,0.0,25569.98
05-Sep-2024 02:00,Shell Petrol Bunk,RR745120,1808.09,0.0,23761.89
05-Sep-2024 12:00,Star Local Supermarket,RR284246,665.78,0.0,23096.11
05-Sep-2024 22:00,Star Local Supermarket,RR651994,1881.83,0.0,21214.28
06-Sep-2024 08:00,Shell Petrol Bunk,RR906846,215.24,0.0,20999.04
06-Sep-2024 18:00,Local Vegetable Vendor,RR369502,1970.21,0.0,19028.84
07-Sep-2024 04:00,SLV Refreshments,RR179676,1143.54,0.0,17885.29
07-Sep-2024 14:00,Amma Bakery,RR483728,375.56,0.0,17509.73
08-Sep-2024 00:00,Fastrack Service Center,RR311625,2305.24,0.0,15204.49
08-Sep-2024 10:00,SLV Refreshments,RR905254,439.48,0.0,14765.01
08-Sep-2024 20:00,Laundry Service,RR466465,1600.31,0.0,13164.7
09-Sep-2024 06:00,Balaji Medicals,RR234992,26.76,0.0,13137.94
09-Sep-2024 16:00,Zomato Pay,RR252931,1958.79,0.0,11179.15
10-Sep-2024 02:00,Local Vegetable Vendor,RR287602,2068.79,0.0,9110.36
10-Sep-2024 12:00,Local Vegetable Vendor,RR938785,2044.01,0.0,7066.36
10-Sep-2024 22:00,Auto-UPI Pay,RR750030,1945.8,0.0,5120.56
11-Sep-2024 08:00,Balaji Medicals,RR753294,1741.32,0.0,3379.24
11-Sep-2024 18:00,Auto-UPI Pay,RR530606,45.13,0.0,3334.1
12-Sep-2024 04:00,Laundry Service,RR914954,1024.12,0.0,2309.99
12-Sep-2024 14:00,Swiggy Order,RR338956,2450.14,0.0,329.37
13-Sep-2024 00:00,Zomato Pay,RR203088,827.18,0.0,387.56
13-Sep-2024 10:00,Zomato Pay,RR619527,420.19,0.0,373.86
13-Sep-2024 20:00,Shell Petrol Bunk,RR492839,2239.03,0.0,288.27
14-Sep-2024 06:00,Auto-UPI Pay,RR924203,1535.35,0.0,459.94
14-Sep-2024 16:00,Nandini Milk Parlour,RR159871,1391.66,0.0,422.86
15-Sep-2024 02:00,Nandini Milk Parlour,RR144351,1763.54,0.0,491.91
15-Sep-2024 12:00,Nandini Milk Parlour,RR735116,2204.63,0.0,339.84
15-Sep-2024 22:00,Local Vegetable Vendor,RR709573,1270.95,0.0,154.75
16-Sep-2024 08:00,Fastrack Service Center,RR665795,1189.51,0.0,248.75
16-Sep-2024 18:00,SLV Refreshments,RR323889,2011.32,0.0,186.5
17-Sep-2024 04:00,Auto-UPI Pay,RR341023,249.59,0.0,353.16
17-Sep-2024 14:00,Local Vegetable Vendor,RR979148,1760.37,0.0,293.06
18-Sep-2024 00:00,Siddeshwara Kirana Store,RR225533,463.29,0.0,478.9
18-Sep-2024 10:00,Zomato Pay,RR536351,1794.57,0.0,245.45
18-Sep-2024 20:00,Laundry Service,RR203310,1498.6,0.0,396.63
19-Sep-2024 06:00,Balaji Medicals,RR314645,2400.83,0.0,454.39
19-Sep-2024 16:00,Nandini Milk Parlour,RR229553,1480.13,0.0,321.64
20-Sep-2024 02:00,Siddeshwara Kirana Store,RR792270,2276.28,0.0,323.15
