Date,Narration,Chq/Ref No,Withdrawal Amt,Deposit Amt,Closing Balance
30-May-2024 04:00,Amma Bakery,RR642345,611.48,0.0,126178.14
30-May-2024 14:00,Shell Petrol Bunk,RR515301,867.6,0.0,125310.54
31-May-2024 00:00,Shell Petrol Bunk,RR746795,410.8,0.0,124899.74
31-May-2024 10:00,Auto-UPI Pay,RR591572,94.77,0.0,124804.97
31-May-2024 20:00,Shell Petrol Bunk,RR253990,753.1,0.0,124051.87
01-Jun-2024 06:00,Local Vegetable Vendor,RR187930,364.72,0.0,123687.14
01-Jun-2024 16:00,Amma Bakery,RR283500,790.23,0.0,122896.91
02-Jun-2024 02:00,Nandini Milk Parlour,RR435962,320.46,0.0,122576.46
02-Jun-2024 12:00,Local Vegetable Vendor,RR494257,210.25,0.0,122366.21
02-Jun-2024 22:00,Local Vegetable Vendor,RR141789,1088.36,0.0,121277.85
03-Jun-2024 08:00,SLV Refreshments,RR146078,264.12,0.0,121013.73
03-Jun-2024 18:00,Auto-UPI Pay,RR695002,481.36,0.0,120532.37
04-Jun-2024 04:00,Shell Petrol Bunk,RR112612,129.33,0.0,120403.04
04-Jun-2024 14:00,Laundry Service,RR705549,331.21,0.0,120071.83
05-Jun-2024 00:00,Nandini Milk Parlour,RR643323,836.6,0.0,119235.23
05-Jun-2024 10:00,Auto-UPI Pay,RR646150,533.55,0.0,118701.69
05-Jun-2024 20:00,Fastrack Service Center,RR890460,146.15,0.0,118555.53
06-Jun-2024 06:00,Nandini Milk Parlour,RR603832,323.05,0.0,118232.48
06-Jun-2024 16:00,Fastrack Service Center,RR444734,87.69,0.0,118144.8
07-Jun-2024 02:00,Auto-UPI Pay,RR959607,221.09,0.0,117923.7
07-Jun-2024 12:00,Shell Petrol Bunk,RR571253,1137.69,0.0,116786.01
07-Jun-2024 22:00,Siddeshwara Kirana Store,RR384009,820.93,0.0,115965.08
08-Jun-2024 08:00,Auto-UPI Pay,RR958570,810.28,0.0,115154.8
08-Jun-2024 18:00,Balaji Medicals,RR232559,1099.72,0.0,114055.08
09-Jun-2024 04:00,Siddeshwara Kirana Store,RR215139,311.47,0.0,113743.61
09-Jun-2024 14:00,Laundry Service,RR196649,1090.33,0.0,112653.27
10-Jun-2024 00:00,Laundry Service,RR951009,812.43,0.0,111840.85
10-Jun-2024 10:00,Nandini Milk Parlour,RR917369,972.57,0.0,110868.28
10-Jun-2024 20:00,Amma Bakery,RR965945,460.47,0.0,110407.81
11-Jun-2024 06:00,SLV Refreshments,RR475904,927.87,0.0,109479.94
11-Jun-2024 16:00,SLV Refreshments,RR320883,844.52,0.0,108635.42
12-Jun-2024 02:00,Siddeshwara Kirana Store,RR901920,439.39,0.0,108196.04
12-Jun-2024 12:00,Local Vegetable Vendor,RR382688,341.58,0.0,107854.46
12-Jun-2024 22:00,Shell Petrol Bunk,RR388952,601.82,0.0,107252.64
13-Jun-2024 08:00,Nandini Milk Parlour,RR374287,419.97,0.0,106832.67
13-Jun-2024 18:00,Shell Petrol Bunk,RR640652,274.91,0.0,106557.76
14-Jun-2024 04:00,Fastrack Service Center,RR405665,608.78,0.0,105948.98
14-Jun-2024 14:00,Auto-UPI Pay,RR902539,135.52,0.0,105813.47
15-Jun-2024 00:00,Auto-UPI Pay,RR164106,207.66,0.0,105605.81
15-Jun-2024 10:00,Balaji Medicals,RR397409,365.68,0.0,105240.13
15-Jun-2024 20:00,Star Local Supermarket,RR163875,113.86,0.0,105126.26
16-Jun-2024 06:00,Star Local Supermarket,RR248489,989.23,0.0,104137.03
16-Jun-2024 16:00,Star Local Supermarket,RR266998,694.92,0.0,103442.11
17-Jun-2024 02:00,Fastrack Service Center,RR712618,969.0,0.0,102473.1
17-Jun-2024 12:00,Amma Bakery,RR386682,478.91,0.0,101994.19
17-Jun-2024 22:00,SLV Refreshments,RR499134,922.12,0.0,101072.07
18-Jun-2024 08:00,Amma Bakery,RR552140,780.86,0.0,100291.21
18-Jun-2024 18:00,Shell Petrol Bunk,RR210483,210.54,0.0,100080.67
19-Jun-2024 04:00,SLV Refreshments,RR552218,1156.75,0.0,98923.92
19-Jun-2024 14:00,Fastrack Service Center,RR823023,879.1,0.0,98044.82
20-Jun-2024 00:00,Siddeshwara Kirana Store,RR899651,937.18,0.0,97107.65
20-Jun-2024 10:00,Nandini Milk Parlour,RR256675,942.9,0.0,96164.75
20-Jun-2024 20:00,Auto-UPI Pay,RR876145,547.04,0.0,95617.71
21-Jun-2024 06:00,Amma Bakery,RR385841,1020.28,0.0,94597.43
21-Jun-2024 16:00,Nandini Milk Parlour,RR243483,117.95,0.0,94479.49
22-Jun-2024 02:00,Laundry Service,RR752753,1155.57,0.0,93323.92
22-Jun-2024 12:00,SLV Refreshments,RR110128,995.57,0.0,92328.35
22-Jun-2024 22:00,Laundry Service,RR395666,976.5,0.0,91351.84
23-Jun-2024 08:00,Star Local Supermarket,RR928858,833.24,0.0,90518.6
23-Jun-2024 18:00,Fastrack Service Center,RR902857,1041.35,0.0,89477.25
24-Jun-2024 04:00,Amma Bakery,RR406839,566.73,0.0,88910.52
24-Jun-2024 14:00,Amma Bakery,RR272897,463.13,0.0,88447.39
25-Jun-2024 00:00,Amma Bakery,RR375881,893.78,0.0,87553.61
25-Jun-2024 10:00,Auto-UPI Pay,RR914903,221.74,0.0,87331.87
25-Jun-2024 20:00,Nandini Milk Parlour,RR626083,272.26,0.0,87059.61
26-Jun-2024 06:00,Auto-UPI Pay,RR755780,518.61,0.0,86540.99
26-Jun-2024 16:00,Star Local Supermarket,RR758056,337.39,0.0,86203.6
27-Jun-2024 02:00,Star Local Supermarket,RR229120,1085.29,0.0,85118.32
27-Jun-2024 12:00,Star Local Supermarket,RR836090,224.99,0.0,84893.32
27-Jun-2024 22:00,Fastrack Service Center,RR405908,468.78,0.0,84424.54
28-Jun-2024 08:00,Nandini Milk Parlour,RR944187,567.43,0.0,83857.11
28-Jun-2024 18:00,Shell Petrol Bunk,RR203434,795.5,0.0,83061.61
29-Jun-2024 04:00,Shell Petrol Bunk,RR619048,215.63,0.0,82845.99
29-Jun-2024 14:00,Siddeshwara Kirana Store,RR972048,189.28,0.0,82656.7
30-Jun-2024 00:00,Star Local Supermarket,RR741682,1086.11,0.0,81570.59
30-Jun-2024 10:00,Siddeshwara Kirana Store,RR570153,64.61,0.0,81505.98
30-Jun-2024 20:00,Amma Bakery,RR669388,640.82,0.0,80865.16
01-Jul-2024 06:00,Amma Bakery,RR887087,748.59,0.0,80116.57
01-Jul-2024 16:00,Siddeshwara Kirana Store,RR616388,108.76,0.0,80007.8
02-Jul-2024 02:00,SLV Refreshments,RR577947,245.02,0.0,79762.78
02-Jul-2024 12:00,Shell Petrol Bunk,RR274490,945.08,0.0,78817.7
02-Jul-2024 22:00,Star Local Supermarket,RR448249,1126.86,0.0,77690.85
03-Jul-2024 08:00,Auto-UPI Pay,RR184611,813.86,0.0,76876.99
03-Jul-2024 18:00,Shell Petrol Bunk,RR295631,139.59,0.0,76737.4
04-Jul-2024 04:00,SLV Refreshments,RR281308,394.23,0.0,76343.17
04-Jul-2024 14:00,Siddeshwara Kirana Store,RR179159,62.59,0.0,76280.59
05-Jul-2024 00:00,Balaji Medicals,RR933402,280.51,0.0,76000.08
05-Jul-2024 10:00,Local Vegetable Vendor,RR119221,708.75,0.0,75291.32
05-Jul-2024 20:00,Star Local Supermarket,RR961575,87.06,0.0,75204.26
06-Jul-2024 06:00,Balaji Medicals,RR902808,534.98,0.0,74669.28
06-Jul-2024 16:00,SLV Refreshments,RR265009,1121.32,0.0,73547.96
07-Jul-2024 02:00,Nandini Milk Parlour,RR893373,776.67,0.0,72771.3
07-Jul-2024 12:00,Amma Bakery,RR884473,671.54,0.0,72099.75
07-Jul-2024 22:00,Amma Bakery,RR832987,1084.58,0.0,71015.17
08-Jul-2024 08:00,Local Vegetable Vendor,RR332227,866.65,0.0,70148.52
08-Jul-2024 18:00,Laundry Service,RR477104,733.07,0.0,69415.45
09-Jul-2024 04:00,Local Vegetable Vendor,RR328793,949.34,0.0,68466.11
09-Jul-2024 14:00,Auto-UPI Pay,RR338753,614.7,0.0,67851.42
10-Jul-2024 00:00,SLV Refreshments,RR829085,704.6,0.0,67146.81
10-Jul-2024 10:00,Balaji Medicals,RR112990,983.47,0.0,66163.34
10-Jul-2024 20:00,Star Local Supermarket,RR551624,553.88,0.0,65609.46
11-Jul-2024 06:00,SLV Refreshments,RR871547,80.63,0.0,65528.84
11-Jul-2024 16:00,Siddeshwara Kirana Store,RR593410,206.36,0.0,65322.48
12-Jul-2024 02:00,SLV Refreshments,RR175641,1100.21,0.0,64222.27
12-Jul-2024 12:00,Amma Bakery,RR906698,625.49,0.0,63596.78
12-Jul-2024 22:00,Nandini Milk Parlour,RR299409,341.2,0.0,63255.58
13-Jul-2024 08:00,SLV Refreshments,RR465641,162.26,0.0,63093.31
13-Jul-2024 18:00,Balaji Medicals,RR957785,113.19,0.0,62980.13
14-Jul-2024 04:00,Amma Bakery,RR720839,740.36,0.0,62239.77
14-Jul-2024 14:00,Shell Petrol Bunk,RR937099,552.39,0.0,61687.38
15-Jul-2024 00:00,Nandini Milk Parlour,RR371570,619.0,0.0,61068.39
15-Jul-2024 10:00,Shell Petrol Bunk,RR164952,764.78,0.0,60303.61
15-Jul-2024 20:00,Fastrack Service Center,RR907501,1102.55,0.0,59201.06
16-Jul-2024 06:00,Auto-UPI Pay,RR457268,449.14,0.0,58751.92
16-Jul-2024 16:00,Amma Bakery,RR420117,868.2,0.0,57883.72
17-Jul-2024 02:00,Local Vegetable Vendor,RR515999,754.93,0.0,57128.79
17-Jul-2024 12:00,Fastrack Service Center,RR204558,843.02,0.0,56285.77
17-Jul-2024 22:00,Auto-UPI Pay,RR154878,373.79,0.0,55911.98
18-Jul-2024 08:00,Balaji Medicals,RR840095,1168.35,0.0,54743.63
18-Jul-2024 18:00,Laundry Service,RR252841,1070.39,0.0,53673.24
19-Jul-2024 04:00,Shell Petrol Bunk,RR752053,267.37,0.0,53405.87
19-Jul-2024 14:00,Nandini Milk Parlour,RR882268,511.98,0.0,52893.89
20-Jul-2024 00:00,Laundry Service,RR949909,871.44,0.0,52022.46
20-Jul-2024 10:00,SLV Refreshments,RR201852,973.94,0.0,51048.52
20-Jul-2024 20:00,SLV Refreshments,RR357756,963.32,0.0,50085.2
21-Jul-2024 06:00,Star Local Supermarket,RR214849,458.82,0.0,49626.38
21-Jul-2024 16:00,Auto-UPI Pay,RR926889,764.56,0.0,48861.82
22-Jul-2024 02:00,Star Local Supermarket,RR491616,691.54,0.0,48170.29
22-Jul-2024 12:00,Shell Petrol Bunk,RR360027,623.36,0.0,47546.93
22-Jul-2024 22:00,Shell Petrol Bunk,RR212440,771.05,0.0,46775.87
23-Jul-2024 08:00,Fastrack Service Center,RR130135,791.58,0.0,45984.29
23-Jul-2024 18:00,Nandini Milk Parlour,RR522011,548.63,0.0,45435.66
24-Jul-2024 04:00,Star Local Supermarket,RR994695,1009.9,0.0,44425.76
24-Jul-2024 14:00,Star Local Supermarket,RR185911,1054.92,0.0,43370.84
25-Jul-2024 00:00,Nandini Milk Parlour,RR528386,875.62,0.0,42495.21
25-Jul-2024 10:00,Siddeshwara Kirana Store,RR102091,833.43,0.0,41661.78
25-Jul-2024 20:00,Siddeshwara Kirana Store,RR621545,1179.09,0.0,40482.7
26-Jul-2024 06:00,Amma Bakery,RR946269,911.1,0.0,39571.59
26-Jul-2024 16:00,Fastrack Service Center,RR746058,484.38,0.0,39087.21
27-Jul-2024 02:00,Laundry Service,RR991365,666.77,0.0,38420.44
27-Jul-2024 12:00,Shell Petrol Bunk,RR216937,1060.86,0.0,37359.58
27-Jul-2024 22:00,SLV Refreshments,RR654247,718.42,0.0,36641.16
28-Jul-2024 08:00,Amma Bakery,RR372598,431.65,0.0,36209.5
28-Jul-2024 18:00,Balaji Medicals,RR573719,1094.96,0.0,35114.55
29-Jul-2024 04:00,SLV Refreshments,RR676639,231.32,0.0,34883.22
29-Jul-2024 14:00,Balaji Medicals,RR584055,111.12,0.0,34772.11
30-Jul-2024 00:00,Shell Petrol Bunk,RR229010,1012.19,0.0,33759.92
30-Jul-2024 10:00,Auto-UPI Pay,RR131139,389.03,0.0,33370.88
30-Jul-2024 20:00,Nandini Milk Parlour,RR227554,205.08,0.0,33165.81
31-Jul-2024 06:00,Shell Petrol Bunk,RR724300,271.5,0.0,32894.31
31-Jul-2024 16:00,Siddeshwara Kirana Store,RR240897,1007.46,0.0,31886.85
01-Aug-2024 02:00,SLV Refreshments,RR727664,443.99,0.0,31442.86
01-Aug-2024 12:00,Auto-UPI Pay,RR662918,1155.41,0.0,30287.45
01-Aug-2024 22:00,Amma Bakery,RR248427,101.43,0.0,30186.02
02-Aug-2024 08:00,Siddeshwara Kirana Store,RR387662,259.35,0.0,29926.67
02-Aug-2024 18:00,Amma Bakery,RR171446,714.56,0.0,29212.11
03-Aug-2024 04:00,Shell Petrol Bunk,RR527297,1077.63,0.0,28134.48
03-Aug-2024 14:00,Shell Petrol Bunk,RR885290,480.07,0.0,27654.4
04-Aug-2024 00:00,Shell Petrol Bunk,RR566204,78.76,0.0,27575.65
04-Aug-2024 10:00,Local Vegetable Vendor,RR333524,241.33,0.0,27334.32
04-Aug-2024 20:00,Local Vegetable Vendor,RR547792,373.61,0.0,26960.7
05-Aug-2024 06:00,Nandini Milk Parlour,RR913325,175.14,0.0,26785.56
05-Aug-2024 16:00,Laundry Service,RR846244,267.21,0.0,26518.35
06-Aug-2024 02:00,Amma Bakery,RR702815,403.12,0.0,26115.23
06-Aug-2024 12:00,Auto-UPI Pay,RR291409,329.91,0.0,25785.32
06-Aug-2024 22:00,Amma Bakery,RR280258,1182.69,0.0,24602.63
07-Aug-2024 08:00,Star Local Supermarket,RR315862,257.79,0.0,24344.84
07-Aug-2024 18:00,Auto-UPI Pay,RR828480,1170.31,0.0,23174.53
08-Aug-2024 04:00,Auto-UPI Pay,RR378604,1060.62,0.0,22113.91
08-Aug-2024 14:00,Amma Bakery,RR514720,904.51,0.0,21209.4
09-Aug-2024 00:00,Auto-UPI Pay,RR716672,391.14,0.0,20818.26
09-Aug-2024 10:00,Shell Petrol Bunk,RR813093,989.06,0.0,19829.2
09-Aug-2024 20:00,Siddeshwara Kirana Store,RR472064,213.26,0.0,19615.94
10-Aug-2024 06:00,Auto-UPI Pay,RR853247,704.35,0.0,18911.6
10-Aug-2024 16:00,Amma Bakery,RR157471,838.34,0.0,18073.25
11-Aug-2024 02:00,Auto-UPI Pay,RR947620,131.67,0.0,17941.58
11-Aug-2024 12:00,Laundry Service,RR635712,658.97,0.0,17282.61
11-Aug-2024 22:00,Nandini Milk Parlour,RR100621,1058.81,0.0,16223.8
12-Aug-2024 08:00,Siddeshwara Kirana Store,RR792666,327.56,0.0,15896.24
12-Aug-2024 18:00,Siddeshwara Kirana Store,RR171903,449.59,0.0,15446.65
13-Aug-2024 04:00,Fastrack Service Center,RR170626,1181.32,0.0,14265.34
13-Aug-2024 14:00,Shell Petrol Bunk,RR417814,312.23,0.0,13953.11
14-Aug-2024 00:00,Laundry Service,RR565679,67.47,0.0,13885.63
14-Aug-2024 10:00,SLV Refreshments,RR933186,491.98,0.0,13393.65
14-Aug-2024 20:00,Local Vegetable Vendor,RR951186,624.73,0.0,12768.92
15-Aug-2024 06:00,Siddeshwara Kirana Store,RR337073,449.29,0.0,12319.63
15-Aug-2024 16:00,Shell Petrol Bunk,RR247422,428.97,0.0,11890.66
16-Aug-2024 02:00,Nandini Milk Parlour,RR749659,331.7,0.0,11558.96
16-Aug-2024 12:00,Local Vegetable Vendor,RR236659,801.53,0.0,10757.43
16-Aug-2024 22:00,Balaji Medicals,RR544599,1152.51,0.0,9604.92
17-Aug-2024 08:00,Auto-UPI Pay,RR131429,704.21,0.0,8900.72
17-Aug-2024 18:00,Fastrack Service Center,RR609904,206.37,0.0,8694.34
18-Aug-2024 04:00,Amma Bakery,RR817662,323.86,0.0,8370.48
18-Aug-2024 14:00,Amma Bakery,RR492873,232.97,0.0,8137.51
19-Aug-2024 00:00,Shell Petrol Bunk,RR684806,626.97,0.0,7510.54
19-Aug-2024 10:00,Balaji Medicals,RR777336,947.24,0.0,6563.3
19-Aug-2024 20:00,Star Local Supermarket,RR761393,806.33,0.0,5756.96
20-Aug-2024 06:00,Amma Bakery,RR963509,549.97,0.0,5206.99
20-Aug-2024 16:00,Laundry Service,RR318428,142.78,0.0,5064.22
21-Aug-2024 02:00,Auto-UPI Pay,RR416999,1055.25,0.0,4008.97
21-Aug-2024 12:00,Siddeshwara Kirana Store,RR286921,443.04,0.0,3565.93
21-Aug-2024 22:00,Local Vegetable Vendor,RR463259,740.52,0.0,2825.41
22-Aug-2024 08:00,Local Vegetable Vendor,RR250096,938.74,0.0,1886.66
22-Aug-2024 18:00,Shell Petrol Bunk,RR322205,615.28,0.0,1271.38
23-Aug-2024 04:00,Fastrack Service Center,RR785253,582.86,0.0,688.53
23-Aug-2024 14:00,SLV Refreshments,RR131870,1041.28,0.0,368.1
24-Aug-2024 00:00,Siddeshwara Kirana Store,RR631443,218.16,0.0,149.94
24-Aug-2024 10:00,Star Local Supermarket,RR120161,1157.41,0.0,299.9
24-Aug-2024 20:00,Nandini Milk Parlour,RR796777,419.21,0.0,392.8
25-Aug-2024 06:00,Laundry Service,RR378256,1067.46,0.0,189.05
25-Aug-2024 16:00,Balaji Medicals,RR188506,1158.78,0.0,296.51
26-Aug-2024 02:00,Balaji Medicals,RR314163,427.21,0.0,152.13
26-Aug-2024 12:00,Balaji Medicals,RR891268,350.7,0.0,337.06
26-Aug-2024 22:00,Shell Petrol Bunk,RR961027,1078.69,0.0,492.1
27-Aug-2024 08:00,Shell Petrol Bunk,RR449578,92.42,0.0,399.68
27-Aug-2024 18:00,SLV Refreshments,RR925920,799.74,0.0,300.22
28-Aug-2024 04:00,Amma Bakery,RR972390,112.69,0.0,187.53
28-Aug-2024 14:00,Auto-UPI Pay,RR259259,485.46,0.0,299.79
29-Aug-2024 00:00,Laundry Service,RR562922,208.52,0.0,91.27
29-Aug-2024 10:00,Nandini Milk Parlour,RR383039,580.39,0.0,253.04
29-Aug-2024 20:00,SLV Refreshments,RR352455,350.31,0.0,193.07
30-Aug-2024 06:00,SLV Refreshments,RR337962,1069.83,0.0,130.29
30-Aug-2024 16:00,Nandini Milk Parlour,RR602604,898.55,0.0,289.73
31-Aug-2024 02:00,Siddeshwara Kirana Store,RR452165,377.27,0.0,262.49
31-Aug-2024 12:00,Fastrack Service Center,RR733564,87.85,0.0,174.64
31-Aug-2024 22:00,Amma Bakery,RR461829,192.14,0.0,475.92
01-Sep-2024 08:00,Star Local Supermarket,RR496270,1124.83,0.0,314.76
01-Sep-2024 18:00,Auto-UPI Pay,RR170135,540.05,0.0,228.64
02-Sep-2024 04:00,Fastrack Service Center,RR564836,687.73,0.0,111.67
02-Sep-2024 14:00,Auto-UPI Pay,RR530780,162.15,0.0,470.96
03-Sep-2024 00:00,Star Local Supermarket,RR222224,825.23,0.0,261.5
03-Sep-2024 10:00,Laundry Service,RR405005,779.14,0.0,460.33
03-Sep-2024 20:00,Local Vegetable Vendor,RR688418,363.74,0.0,96.59
04-Sep-2024 06:00,Star Local Supermarket,RR618501,547.39,0.0,435.82
04-Sep-2024 16:00,Auto-UPI Pay,RR199240,840.3,0.0,274.91
05-Sep-2024 02:00,Nandini Milk Parlour,RR249235,494.6,0.0,298.55
05-Sep-2024 12:00,Shell Petrol Bunk,RR392453,294.66,0.0,3.89
05-Sep-2024 22:00,Fastrack Service Center,RR350877,397.8,0.0,465.55
06-Sep-2024 08:00,Fastrack Service Center,RR205788,864.48,0.0,336.16
06-Sep-2024 18:00,Nandini Milk Parlour,RR541138,809.38,0.0,115.69
07-Sep-2024 04:00,Local Vegetable Vendor,RR455891,533.86,0.0,226.49
07-Sep-2024 14:00,SLV Refreshments,RR273739,782.4,0.0,164.79
08-Sep-2024 00:00,Amma Bakery,RR582185,363.95,0.0,267.48
08-Sep-2024 10:00,Star Local Supermarket,RR191863,826.46,0.0,438.95
08-Sep-2024 20:00,Auto-UPI Pay,RR557198,415.43,0.0,23.52
09-Sep-2024 06:00,Balaji Medicals,RR793119,206.87,0.0,397.18
09-Sep-2024 16:00,Shell Petrol Bunk,RR616909,692.3,0.0,413.0
10-Sep-2024 02:00,Star Local Supermarket,RR358404,538.41,0.0,209.29
10-Sep-2024 12:00,SLV Refreshments,RR596127,967.91,0.0,182.84
10-Sep-2024 22:00,SLV Refreshments,RR107772,618.82,0.0,223.58
11-Sep-2024 08:00,SLV Refreshments,RR876559,627.53,0.0,301.89
11-Sep-2024 18:00,Auto-UPI Pay,RR899056,434.11,0.0,104.11
12-Sep-2024 04:00,Amma Bakery,RR188819,750.85,0.0,328.08
12-Sep-2024 14:00,Shell Petrol Bunk,RR501234,819.87,0.0,242.84
13-Sep-2024 00:00,Balaji Medicals,RR786042,489.67,0.0,185.57
13-Sep-2024 10:00,Amma Bakery,RR798878,463.06,0.0,355.59
13-Sep-2024 20:00,Siddeshwara Kirana Store,RR793220,1196.99,0.0,252.82
14-Sep-2024 06:00,Star Local Supermarket,RR522537,91.22,0.0,161.6
14-Sep-2024 16:00,Shell Petrol Bunk,RR220253,694.42,0.0,247.32
15-Sep-2024 02:00,Auto-UPI Pay,RR155799,97.57,0.0,149.76
15-Sep-2024 12:00,Local Vegetable Vendor,RR222817,653.74,0.0,434.77
15-Sep-2024 22:00,Siddeshwara Kirana Store,RR414899,373.63,0.0,61.14
16-Sep-2024 08:00,Fastrack Service Center,RR204364,1156.84,0.0,283.66
16-Sep-2024 18:00,Nandini Milk Parlour,RR811638,278.63,0.0,5.03
17-Sep-2024 04:00,Balaji Medicals,RR187757,735.99,0.0,346.07
17-Sep-2024 14:00,Balaji Medicals,RR529583,500.94,0.0,392.2
18-Sep-2024 00:00,SLV Refreshments,RR585104,1114.22,0.0,375.89
18-Sep-2024 10:00,Auto-UPI Pay,RR873346,128.1,0.0,247.79
18-Sep-2024 20:00,Local Vegetable Vendor,RR104248,688.28,0.0,284.51
19-Sep-2024 06:00,Star Local Supermarket,RR488434,900.81,0.0,261.22
