Date,Narration,Chq/Ref No,Withdrawal Amt,Deposit Amt,Closing Balance
11-Jun-2024 16:00,Laundry Service,RR116400,569.52,0.0,206590.0
12-Jun-2024 02:00,Jio Postpaid,RR224197,412.29,0.0,206177.71
12-Jun-2024 12:00,Auto-UPI Pay,RR271233,953.92,0.0,205223.79
12-Jun-2024 22:00,Siddeshwara Kirana Store,RR282546,943.93,0.0,204279.86
13-Jun-2024 08:00,Star Local Supermarket,RR579546,845.08,0.0,203434.78
13-Jun-2024 18:00,Star Local Supermarket,RR932983,859.02,0.0,202575.76
14-Jun-2024 04:00,Amma Bakery,RR616206,1175.43,0.0,201400.34
14-Jun-2024 14:00,Balaji Medicals,RR504022,1143.49,0.0,200256.85
15-Jun-2024 00:00,Local Vegetable Vendor,RR153679,1039.9,0.0,199216.95
15-Jun-2024 10:00,Siddeshwara Kirana Store,RR492638,1031.83,0.0,198185.12
15-Jun-2024 20:00,SLV Refreshments,RR472851,404.03,0.0,197781.09
16-Jun-2024 06:00,SLV Refreshments,RR126198,945.86,0.0,196835.23
16-Jun-2024 16:00,Amma Bakery,RR492227,557.55,0.0,196277.68
17-Jun-2024 02:00,Jio Postpaid,RR126404,1106.93,0.0,195170.76
17-Jun-2024 12:00,Auto-UPI Pay,RR146280,870.88,0.0,194299.88
17-Jun-2024 22:00,SLV Refreshments,RR576353,588.42,0.0,193711.45
18-Jun-2024 08:00,Local Vegetable Vendor,RR499672,147.38,0.0,193564.08
18-Jun-2024 18:00,Auto-UPI Pay,RR496795,145.73,0.0,193418.35
19-Jun-2024 04:00,Laundry Service,RR361133,1048.02,0.0,192370.32
19-Jun-2024 14:00,BESCOM Electricity Bill,RR251258,248.51,0.0,192121.81
20-Jun-2024 00:00,Balaji Medicals,RR681213,869.64,0.0,191252.17
20-Jun-2024 10:00,Fastrack Service Center,RR905589,423.13,0.0,190829.04
20-Jun-2024 20:00,Shell Petrol Bunk,RR792619,616.53,0.0,190212.51
21-Jun-2024 06:00,Airtel Broadband,RR585458,172.71,0.0,190039.8
21-Jun-2024 16:00,Siddeshwara Kirana Store,RR399871,700.35,0.0,189339.45
22-Jun-2024 02:00,Jio Postpaid,RR187945,442.77,0.0,188896.68
22-Jun-2024 12:00,Star Local Supermarket,RR672685,383.95,0.0,188512.73
22-Jun-2024 22:00,Fastrack Service Center,RR406395,744.08,0.0,187768.65
23-Jun-2024 08:00,SLV Refreshments,RR853745,901.85,0.0,186866.8
23-Jun-2024 18:00,Siddeshwara Kirana Store,RR850813,403.51,0.0,186463.29
24-Jun-2024 04:00,Fastrack Service Center,RR155459,528.4,0.0,185934.89
24-Jun-2024 14:00,Fastrack Service Center,RR658005,431.36,0.0,185503.53
25-Jun-2024 00:00,Siddeshwara Kirana Store,RR482338,1024.97,0.0,184478.56
25-Jun-2024 10:00,Nandini Milk Parlour,RR626108,974.28,0.0,183504.28
25-Jun-2024 20:00,Shell Petrol Bunk,RR864594,786.6,0.0,182717.68
26-Jun-2024 06:00,Balaji Medicals,RR941618,636.46,0.0,182081.22
26-Jun-2024 16:00,Balaji Medicals,RR179892,521.05,0.0,181560.17
27-Jun-2024 02:00,Jio Postpaid,RR902937,166.64,0.0,181393.53
27-Jun-2024 12:00,Star Local Supermarket,RR688029,415.67,0.0,180977.86
27-Jun-2024 22:00,Fastrack Service Center,RR713431,1148.12,0.0,179829.74
28-Jun-2024 08:00,SALARY CREDIT - CORP,RR814863,0.0,97229.82,277059.57
28-Jun-2024 18:00,Nandini Milk Parlour,RR178263,674.26,0.0,276385.31
29-Jun-2024 04:00,Local Vegetable Vendor,RR301373,808.56,0.0,275576.75
29-Jun-2024 14:00,Jio Postpaid,RR664230,354.64,0.0,275222.11
30-Jun-2024 00:00,BESCOM Electricity Bill,RR522497,840.02,0.0,274382.09
30-Jun-2024 10:00,Jio Postpaid,RR417375,280.72,0.0,274101.37
30-Jun-2024 20:00,Airtel Broadband,RR735954,281.44,0.0,273819.93
01-Jul-2024 06:00,Shell Petrol Bunk,RR132987,322.34,0.0,273497.59
01-Jul-2024 16:00,BESCOM Electricity Bill,RR909871,372.8,0.0,273124.79
02-Jul-2024 02:00,Balaji Medicals,RR134740,968.96,0.0,272155.83
02-Jul-2024 12:00,Shell Petrol Bunk,RR720937,1025.8,0.0,271130.03
02-Jul-2024 22:00,Balaji Medicals,RR912802,51.53,0.0,271078.5
03-Jul-2024 08:00,SLV Refreshments,RR433664,288.47,0.0,270790.03
03-Jul-2024 18:00,Amma Bakery,RR443474,69.97,0.0,270720.06
04-Jul-2024 04:00,SLV Refreshments,RR784380,628.63,0.0,270091.43
04-Jul-2024 14:00,Airtel Broadband,RR348599,656.26,0.0,269435.17
05-Jul-2024 00:00,Nandini Milk Parlour,RR491463,321.71,0.0,269113.46
05-Jul-2024 10:00,Shell Petrol Bunk,RR774627,736.37,0.0,268377.09
05-Jul-2024 20:00,SLV Refreshments,RR764647,548.78,0.0,267828.32
06-Jul-2024 06:00,Laundry Service,RR894416,548.73,0.0,267279.58
06-Jul-2024 16:00,Siddeshwara Kirana Store,RR890619,601.41,0.0,266678.17
07-Jul-2024 02:00,Local Vegetable Vendor,RR506559,1076.3,0.0,265601.87
07-Jul-2024 12:00,SLV Refreshments,RR148060,587.52,0.0,265014.35
07-Jul-2024 22:00,Local Vegetable Vendor,RR997486,114.24,0.0,264900.11
08-Jul-2024 08:00,Star Local Supermarket,RR236191,298.68,0.0,264601.43
08-Jul-2024 18:00,Siddeshwara Kirana Store,RR616649,394.22,0.0,264207.21
09-Jul-2024 04:00,SLV Refreshments,RR606049,169.79,0.0,264037.42
09-Jul-2024 14:00,Shell Petrol Bunk,RR368375,204.62,0.0,263832.8
10-Jul-2024 00:00,Siddeshwara Kirana Store,RR481558,309.08,0.0,263523.72
10-Jul-2024 10:00,Nandini Milk Parlour,RR589250,303.9,0.0,263219.82
10-Jul-2024 20:00,Fastrack Service Center,RR189482,1163.98,0.0,262055.84
11-Jul-2024 06:00,BESCOM Electricity Bill,RR442891,123.34,0.0,261932.5
11-Jul-2024 16:00,Amma Bakery,RR207673,1087.45,0.0,260845.05
12-Jul-2024 02:00,SLV Refreshments,RR958552,1101.95,0.0,259743.1
12-Jul-2024 12:00,Amma Bakery,RR583322,352.21,0.0,259390.89
12-Jul-2024 22:00,Shell Petrol Bunk,RR794945,1045.08,0.0,258345.81
13-Jul-2024 08:00,Amma Bakery,RR381872,80.05,0.0,258265.76
13-Jul-2024 18:00,Siddeshwara Kirana Store,RR725197,54.51,0.0,258211.25
14-Jul-2024 04:00,Nandini Milk Parlour,RR164985,1025.21,0.0,257186.04
14-Jul-2024 14:00,Auto-UPI Pay,RR368063,708.64,0.0,256477.4
15-Jul-2024 00:00,Auto-UPI Pay,RR628163,104.32,0.0,256373.08
15-Jul-2024 10:00,Airtel Broadband,RR319628,540.85,0.0,255832.23
15-Jul-2024 20:00,Balaji Medicals,RR158117,232.76,0.0,255599.47
16-Jul-2024 06:00,Shell Petrol Bunk,RR475421,148.56,0.0,255450.91
16-Jul-2024 16:00,Fastrack Service Center,RR730758,839.48,0.0,254611.42
17-Jul-2024 02:00,BESCOM Electricity Bill,RR752528,474.36,0.0,254137.06
17-Jul-2024 12:00,Nandini Milk Parlour,RR586819,1116.08,0.0,253020.98
17-Jul-2024 22:00,Nandini Milk Parlour,RR224360,545.37,0.0,252475.61
18-Jul-2024 08:00,Balaji Medicals,RR970619,781.02,0.0,251694.59
18-Jul-2024 18:00,Nandini Milk Parlour,RR278495,718.37,0.0,250976.22
19-Jul-2024 04:00,SLV Refreshments,RR172147,564.17,0.0,250412.05
19-Jul-2024 14:00,Local Vegetable Vendor,RR398561,515.13,0.0,249896.91
20-Jul-2024 00:00,Jio Postpaid,RR142231,659.8,0.0,249237.11
20-Jul-2024 10:00,Laundry Service,RR433789,1161.15,0.0,248075.97
20-Jul-2024 20:00,Nandini Milk Parlour,RR260830,975.9,0.0,247100.06
21-Jul-2024 06:00,Auto-UPI Pay,RR467482,925.21,0.0,246174.86
21-Jul-2024 16:00,Airtel Broadband,RR110560,1012.03,0.0,245162.83
22-Jul-2024 02:00,Auto-UPI Pay,RR559196,832.35,0.0,244330.48
22-Jul-2024 12:00,Laundry Service,RR749848,359.45,0.0,243971.03
22-Jul-2024 22:00,Star Local Supermarket,RR476227,409.01,0.0,243562.03
23-Jul-2024 08:00,Balaji Medicals,RR128820,765.08,0.0,242796.94
23-Jul-2024 18:00,Balaji Medicals,RR596922,1032.29,0.0,241764.65
24-Jul-2024 04:00,Local Vegetable Vendor,RR637007,237.22,0.0,241527.44
24-Jul-2024 14:00,Jio Postpaid,RR372937,124.26,0.0,241403.18
25-Jul-2024 00:00,Jio Postpaid,RR986735,430.58,0.0,240972.6
25-Jul-2024 10:00,Amma Bakery,RR197946,619.94,0.0,240352.65
25-Jul-2024 20:00,Balaji Medicals,RR559698,1005.35,0.0,239347.31
26-Jul-2024 06:00,SLV Refreshments,RR905913,842.1,0.0,238505.21
26-Jul-2024 16:00,Laundry Service,RR152896,919.63,0.0,237585.58
27-Jul-2024 02:00,Jio Postpaid,RR487027,864.12,0.0,236721.45
27-Jul-2024 12:00,SALARY CREDIT - CORP,RR534550,0.0,109647.07,346368.52
27-Jul-2024 22:00,Shell Petrol Bunk,RR425547,880.92,0.0,345487.6
28-Jul-2024 08:00,Siddeshwara Kirana Store,RR713093,332.53,0.0,345155.07
28-Jul-2024 18:00,Amma Bakery,RR872070,88.39,0.0,345066.68
29-Jul-2024 04:00,Star Local Supermarket,RR995825,56.45,0.0,345010.23
29-Jul-2024 14:00,Fastrack Service Center,RR547653,746.94,0.0,344263.29
30-Jul-2024 00:00,Jio Postpaid,RR334170,572.75,0.0,343690.54
30-Jul-2024 10:00,Siddeshwara Kirana Store,RR388532,734.8,0.0,342955.74
30-Jul-2024 20:00,Siddeshwara Kirana Store,RR547785,843.56,0.0,342112.18
31-Jul-2024 06:00,Balaji Medicals,RR721732,907.1,0.0,341205.07
31-Jul-2024 16:00,Airtel Broadband,RR865707,1171.19,0.0,340033.88
01-Aug-2024 02:00,Star Local Supermarket,RR179690,196.41,0.0,339837.46
01-Aug-2024 12:00,Jio Postpaid,RR200268,1063.45,0.0,338774.01
01-Aug-2024 22:00,Star Local Supermarket,RR696065,315.41,0.0,338458.6
02-Aug-2024 08:00,Siddeshwara Kirana Store,RR367470,528.02,0.0,337930.58
02-Aug-2024 18:00,Laundry Service,RR640246,857.11,0.0,337073.47
03-Aug-2024 04:00,Local Vegetable Vendor,RR118046,294.97,0.0,336778.5
03-Aug-2024 14:00,Laundry Service,RR158596,451.88,0.0,336326.62
04-Aug-2024 00:00,Star Local Supermarket,RR499416,187.04,0.0,336139.58
04-Aug-2024 10:00,SLV Refreshments,RR980959,169.03,0.0,335970.55
04-Aug-2024 20:00,Balaji Medicals,RR838787,1030.15,0.0,334940.4
05-Aug-2024 06:00,Amma Bakery,RR711508,487.54,0.0,334452.86
05-Aug-2024 16:00,Local Vegetable Vendor,RR599557,678.13,0.0,333774.73
06-Aug-2024 02:00,Nandini Milk Parlour,RR625420,830.69,0.0,332944.04
06-Aug-2024 12:00,Amma Bakery,RR372471,94.38,0.0,332849.66
06-Aug-2024 22:00,Siddeshwara Kirana Store,RR142810,660.97,0.0,332188.69
07-Aug-2024 08:00,Siddeshwara Kirana Store,RR176978,258.87,0.0,331929.82
07-Aug-2024 18:00,Local Vegetable Vendor,RR651843,861.27,0.0,331068.55
08-Aug-2024 04:00,Auto-UPI Pay,RR288041,743.94,0.0,330324.61
08-Aug-2024 14:00,Airtel Broadband,RR193680,863.87,0.0,329460.74
09-Aug-2024 00:00,SLV Refreshments,RR997469,1037.53,0.0,328423.21
09-Aug-2024 10:00,Auto-UPI Pay,RR717433,1159.05,0.0,327264.16
09-Aug-2024 20:00,SLV Refreshments,RR632149,121.04,0.0,327143.12
10-Aug-2024 06:00,Nandini Milk Parlour,RR701788,679.0,0.0,326464.11
10-Aug-2024 16:00,Airtel Broadband,RR295997,80.58,0.0,326383.53
11-Aug-2024 02:00,Siddeshwara Kirana Store,RR138995,777.99,0.0,325605.55
11-Aug-2024 12:00,Jio Postpaid,RR443071,1102.87,0.0,324502.68
11-Aug-2024 22:00,Balaji Medicals,RR340021,804.3,0.0,323698.39
12-Aug-2024 08:00,Laundry Service,RR922841,338.14,0.0,323360.25
12-Aug-2024 18:00,Balaji Medicals,RR113676,77.9,0.0,323282.35
13-Aug-2024 04:00,Balaji Medicals,RR849529,1029.32,0.0,322253.03
13-Aug-2024 14:00,Auto-UPI Pay,RR715618,175.15,0.0,322077.88
14-Aug-2024 00:00,Fastrack Service Center,RR362213,704.7,0.0,321373.18
14-Aug-2024 10:00,Nandini Milk Parlour,RR773529,229.75,0.0,321143.43
14-Aug-2024 20:00,Balaji Medicals,RR337049,522.06,0.0,320621.37
15-Aug-2024 06:00,Shell Petrol Bunk,RR155184,1009.65,0.0,319611.72
15-Aug-2024 16:00,Laundry Service,RR557658,560.34,0.0,319051.38
16-Aug-2024 02:00,Amma Bakery,RR613432,239.35,0.0,318812.03
16-Aug-2024 12:00,Balaji Medicals,RR669789,1136.41,0.0,317675.61
16-Aug-2024 22:00,Shell Petrol Bunk,RR661639,1083.08,0.0,316592.54
17-Aug-2024 08:00,SLV Refreshments,RR618480,1000.33,0.0,315592.21
17-Aug-2024 18:00,Star Local Supermarket,RR778946,443.36,0.0,315148.85
18-Aug-2024 04:00,Laundry Service,RR935693,144.3,0.0,315004.55
18-Aug-2024 14:00,Nandini Milk Parlour,RR635551,341.51,0.0,314663.04
19-Aug-2024 00:00,Fastrack Service Center,RR331853,836.03,0.0,313827.01
19-Aug-2024 10:00,Fastrack Service Center,RR500565,350.23,0.0,313476.78
19-Aug-2024 20:00,Amma Bakery,RR735872,338.58,0.0,313138.2
20-Aug-2024 06:00,Nandini Milk Parlour,RR518371,878.52,0.0,312259.68
20-Aug-2024 16:00,Auto-UPI Pay,RR124860,1155.76,0.0,311103.93
21-Aug-2024 02:00,Jio Postpaid,RR378837,736.34,0.0,310367.58
21-Aug-2024 12:00,Local Vegetable Vendor,RR874530,507.16,0.0,309860.42
21-Aug-2024 22:00,Star Local Supermarket,RR896184,217.87,0.0,309642.55
22-Aug-2024 08:00,Nandini Milk Parlour,RR995421,643.54,0.0,308999.01
22-Aug-2024 18:00,Star Local Supermarket,RR178966,567.52,0.0,308431.49
23-Aug-2024 04:00,Nandini Milk Parlour,RR193704,280.9,0.0,308150.59
23-Aug-2024 14:00,BESCOM Electricity Bill,RR339880,806.23,0.0,307344.36
24-Aug-2024 00:00,Nandini Milk Parlour,RR169444,1155.13,0.0,306189.23
24-Aug-2024 10:00,Shell Petrol Bunk,RR931357,665.83,0.0,305523.4
24-Aug-2024 20:00,Shell Petrol Bunk,RR782271,715.11,0.0,304808.29
25-Aug-2024 06:00,Amma Bakery,RR955314,396.15,0.0,304412.14
25-Aug-2024 16:00,SALARY CREDIT - CORP,RR255635,0.0,108751.87,413164.01
26-Aug-2024 02:00,Balaji Medicals,RR964665,685.15,0.0,412478.86
26-Aug-2024 12:00,Nandini Milk Parlour,RR672395,357.37,0.0,412121.49
26-Aug-2024 22:00,Laundry Service,RR919858,1025.63,0.0,411095.87
27-Aug-2024 08:00,Siddeshwara Kirana Store,RR477923,1130.5,0.0,409965.36
27-Aug-2024 18:00,Nandini Milk Parlour,RR148996,710.62,0.0,409254.74
28-Aug-2024 04:00,Amma Bakery,RR543913,1081.69,0.0,408173.05
28-Aug-2024 14:00,SLV Refreshments,RR661323,85.82,0.0,408087.22
29-Aug-2024 00:00,Jio Postpaid,RR242974,468.16,0.0,407619.06
29-Aug-2024 10:00,Nandini Milk Parlour,RR403470,81.27,0.0,407537.79
29-Aug-2024 20:00,Fastrack Service Center,RR430902,818.75,0.0,406719.05
30-Aug-2024 06:00,Balaji Medicals,RR403760,1198.79,0.0,405520.26
30-Aug-2024 16:00,Nandini Milk Parlour,RR622055,425.74,0.0,405094.52
31-Aug-2024 02:00,SLV Refreshments,RR195672,657.35,0.0,404437.17
31-Aug-2024 12:00,Fastrack Service Center,RR992636,970.96,0.0,403466.21
31-Aug-2024 22:00,Laundry Service,RR795084,623.38,0.0,402842.82
01-Sep-2024 08:00,Amma Bakery,RR722290,128.26,0.0,402714.56
01-Sep-2024 18:00,Siddeshwara Kirana Store,RR977658,577.4,0.0,402137.16
02-Sep-2024 04:00,Auto-UPI Pay,RR157186,683.6,0.0,401453.56
02-Sep-2024 14:00,Star Local Supermarket,RR114707,854.56,0.0,400599.0
03-Sep-2024 00:00,Balaji Medicals,RR916681,982.99,0.0,399616.01
03-Sep-2024 10:00,Nandini Milk Parlour,RR859366,1172.25,0.0,398443.77
03-Sep-2024 20:00,Balaji Medicals,RR850101,998.19,0.0,397445.58
04-Sep-2024 06:00,Shell Petrol Bunk,RR491387,892.67,0.0,396552.91
04-Sep-2024 16:00,Airtel Broadband,RR536678,921.01,0.0,395631.9
05-Sep-2024 02:00,Laundry Service,RR407821,1086.21,0.0,394545.69
05-Sep-2024 12:00,Jio Postpaid,RR984124,426.19,0.0,394119.5
05-Sep-2024 22:00,Amma Bakery,RR339297,945.91,0.0,393173.59
06-Sep-2024 08:00,Laundry Service,RR521345,998.96,0.0,392174.63
06-Sep-2024 18:00,Amma Bakery,RR218776,1103.12,0.0,391071.51
07-Sep-2024 04:00,Balaji Medicals,RR657943,648.4,0.0,390423.11
07-Sep-2024 14:00,Jio Postpaid,RR876854,785.01,0.0,389638.1
08-Sep-2024 00:00,Shell Petrol Bunk,RR294411,542.02,0.0,389096.08
08-Sep-2024 10:00,Airtel Broadband,RR902530,269.7,0.0,388826.38
08-Sep-2024 20:00,SLV Refreshments,RR325063,127.72,0.0,388698.66
09-Sep-2024 06:00,Fastrack Service Center,RR663813,436.89,0.0,388261.77
09-Sep-2024 16:00,SLV Refreshments,RR208464,757.1,0.0,387504.67
10-Sep-2024 02:00,Balaji Medicals,RR845930,1023.48,0.0,386481.19
10-Sep-2024 12:00,Shell Petrol Bunk,RR755706,521.38,0.0,385959.82
10-Sep-2024 22:00,SLV Refreshments,RR929907,819.9,0.0,385139.92
11-Sep-2024 08:00,Auto-UPI Pay,RR412419,66.05,0.0,385073.87
11-Sep-2024 18:00,Jio Postpaid,RR224146,227.32,0.0,384846.54
12-Sep-2024 04:00,Shell Petrol Bunk,RR922838,826.13,0.0,384020.41
12-Sep-2024 14:00,Shell Petrol Bunk,RR547213,835.56,0.0,383184.85
13-Sep-2024 00:00,Laundry Service,RR575683,480.32,0.0,382704.53
13-Sep-2024 10:00,Shell Petrol Bunk,RR796653,404.49,0.0,382300.05
13-Sep-2024 20:00,Star Local Supermarket,RR418993,405.4,0.0,381894.65
14-Sep-2024 06:00,Fastrack Service Center,RR382543,200.94,0.0,381693.71
14-Sep-2024 16:00,Jio Postpaid,RR521556,1183.49,0.0,380510.22
15-Sep-2024 02:00,BESCOM Electricity Bill,RR831367,893.3,0.0,379616.92
15-Sep-2024 12:00,Nandini Milk Parlour,RR516346,734.14,0.0,378882.79
15-Sep-2024 22:00,Nandini Milk Parlour,RR311382,839.25,0.0,378043.54
16-Sep-2024 08:00,Auto-UPI Pay,RR324875,654.2,0.0,377389.34
16-Sep-2024 18:00,BESCOM Electricity Bill,RR425331,385.25,0.0,377004.09
17-Sep-2024 04:00,Local Vegetable Vendor,RR704200,262.5,0.0,376741.6
17-Sep-2024 14:00,Amma Bakery,RR384262,810.92,0.0,375930.68
18-Sep-2024 00:00,Local Vegetable Vendor,RR659842,1126.75,0.0,374803.93
18-Sep-2024 10:00,Jio Postpaid,RR892478,862.65,0.0,373941.28
