Date,Narration,Chq/Ref No,Withdrawal Amt,Deposit Amt,Closing Balance
22-May-2024 06:00,SLV Refreshments,RR838736,1960.96,0.0,238.49
22-May-2024 16:00,Fastrack Service Center,RR522075,789.71,0.0,235.85
23-May-2024 02:00,Amma Bakery,RR450307,2355.77,0.0,131.36
23-May-2024 12:00,Zomato Pay,RR879370,570.32,0.0,313.1
23-May-2024 22:00,BESCOM Electricity Bill,RR878556,284.62,0.0,28.48
24-May-2024 08:00,Amma Bakery,RR536784,614.43,0.0,270.31
24-May-2024 18:00,Fastrack Service Center,RR924972,729.92,0.0,256.73
25-May-2024 04:00,Balaji Medicals,RR958526,2388.58,0.0,383.06
25-May-2024 14:00,Auto-UPI Pay,RR674116,185.62,0.0,197.43
26-May-2024 00:00,Balaji Medicals,RR810677,1253.83,0.0,462.94
26-May-2024 10:00,Local Vegetable Vendor,RR833879,1532.96,0.0,161.32
26-May-2024 20:00,Nandini Milk Parlour,RR540379,1393.39,0.0,102.18
27-May-2024 06:00,BESCOM Electricity Bill,RR490304,920.41,0.0,386.12
27-May-2024 16:00,Swiggy Order,RR688438,976.37,0.0,143.62
28-May-2024 02:00,Airtel Broadband,RR352996,1916.87,0.0,467.23
28-May-2024 12:00,Star Local Supermarket,RR438764,2353.34,0.0,163.59
28-May-2024 22:00,Laundry Service,RR774089,1734.66,0.0,207.47
29-May-2024 08:00,Swiggy Order,RR901293,20.46,0.0,187.01
29-May-2024 18:00,Airtel Broadband,RR620489,2189.83,0.0,165.06
30-May-2024 04:00,Nandini Milk Parlour,RR749550,322.38,0.0,170.24
30-May-2024 14:00,Airtel Broadband,RR208896,853.16,0.0,292.05
31-May-2024 00:00,Shell Petrol Bunk,RR501968,1692.52,0.0,138.17
31-May-2024 10:00,Nandini Milk Parlour,RR128918,2091.46,0.0,256.24
31-May-2024 20:00,Amma Bakery,RR465121,2117.49,0.0,190.06
01-Jun-2024 06:00,Zomato Pay,RR271410,1367.34,0.0,258.85
01-Jun-2024 16:00,Amma Bakery,RR281204,1829.48,0.0,126.92
02-Jun-2024 02:00,Nandini Milk Parlour,RR740828,789.35,0.0,356.79
02-Jun-2024 12:00,Balaji Medicals,RR684035,550.46,0.0,241.79
02-Jun-2024 22:00,BESCOM Electricity Bill,RR586490,2399.76,0.0,428.75
03-Jun-2024 08:00,Zomato Pay,RR964297,1765.93,0.0,411.06
03-Jun-2024 18:00,Fastrack Service Center,RR691414,1365.63,0.0,211.66
04-Jun-2024 04:00,Airtel Broadband,RR602443,1288.38,0.0,245.37
04-Jun-2024 14:00,Shell Petrol Bunk,RR590737,1409.11,0.0,458.57
05-Jun-2024 00:00,Siddeshwara Kirana Store,RR978425,1039.12,0.0,239.44
05-Jun-2024 10:00,Nandini Milk Parlour,RR243522,202.47,0.0,36.96
05-Jun-2024 20:00,Airtel Broadband,RR848206,1751.04,0.0,227.36
06-Jun-2024 06:00,Zomato Pay,RR987621,2033.79,0.0,130.81
06-Jun-2024 16:00,Shell Petrol Bunk,RR451123,1780.95,0.0,402.38
07-Jun-2024 02:00,Shell Petrol Bunk,RR276335,544.53,0.0,376.56
07-Jun-2024 12:00,Shell Petrol Bunk,RR921553,61.99,0.0,314.57
07-Jun-2024 22:00,Shell Petrol Bunk,RR108118,402.34,0.0,473.04
08-Jun-2024 08:00,SLV Refreshments,RR140318,256.63,0.0,216.41
08-Jun-2024 18:00,Local Vegetable Vendor,RR935566,2232.56,0.0,319.79
09-Jun-2024 04:00,Siddeshwara Kirana Store,RR497414,1737.44,0.0,216.52
09-Jun-2024 14:00,BESCOM Electricity Bill,RR614077,1845.33,0.0,326.56
10-Jun-2024 00:00,Jio Postpaid,RR734189,983.15,0.0,129.99
10-Jun-2024 10:00,BESCOM Electricity Bill,RR312648,1243.39,0.0,292.41
10-Jun-2024 20:00,Auto-UPI Pay,RR980021,343.58,0.0,145.68
11-Jun-2024 06:00,BESCOM Electricity Bill,RR657771,1239.04,0.0,250.98
11-Jun-2024 16:00,Siddeshwara Kirana Store,RR931529,1676.92,0.0,481.27
12-Jun-2024 02:00,Local Vegetable Vendor,RR833847,1074.8,0.0,283.69
12-Jun-2024 12:00,SLV Refreshments,RR967076,2029.71,0.0,274.55
12-Jun-2024 22:00,SLV Refreshments,RR182627,785.83,0.0,490.09
13-Jun-2024 08:00,Laundry Service,RR473872,646.99,0.0,255.78
13-Jun-2024 18:00,Auto-UPI Pay,RR239335,1202.82,0.0,341.18
14-Jun-2024 04:00,Balaji Medicals,RR451502,2332.32,0.0,392.83
14-Jun-2024 14:00,Siddeshwara Kirana Store,RR880714,2175.83,0.0,253.31
15-Jun-2024 00:00,Shell Petrol Bunk,RR416371,2162.2,0.0,384.3
15-Jun-2024 10:00,Star Local Supermarket,RR500661,676.2,0.0,444.75
15-Jun-2024 20:00,Local Vegetable Vendor,RR289532,116.31,0.0,328.44
16-Jun-2024 06:00,BESCOM Electricity Bill,RR862659,1906.31,0.0,329.97
16-Jun-2024 16:00,Balaji Medicals,RR394839,1401.5,0.0,102.61
17-Jun-2024 02:00,Airtel Broadband,RR740967,2226.12,0.0,154.0
17-Jun-2024 12:00,Auto-UPI Pay,RR163535,899.55,0.0,471.09
17-Jun-2024 22:00,Amma Bakery,RR912111,649.89,0.0,180.91
18-Jun-2024 08:00,Jio Postpaid,RR654421,112.07,0.0,68.83
18-Jun-2024 18:00,Star Local Supermarket,RR984577,250.54,0.0,304.79
19-Jun-2024 04:00,Zomato Pay,RR542513,335.34,0.0,466.87
19-Jun-2024 14:00,Star Local Supermarket,RR695598,317.47,0.0,149.4
20-Jun-2024 00:00,Laundry Service,RR515976,632.3,0.0,410.65
20-Jun-2024 10:00,Fastrack Service Center,RR903230,2125.4,0.0,404.83
20-Jun-2024 20:00,Nandini Milk Parlour,RR841393,2379.23,0.0,437.06
21-Jun-2024 06:00,Balaji Medicals,RR956412,2067.37,0.0,101.64
21-Jun-2024 16:00,Fastrack Service Center,RR994914,681.83,0.0,138.2
22-Jun-2024 02:00,Nandini Milk Parlour,RR490144,869.91,0.0,292.98
22-Jun-2024 12:00,Zomato Pay,RR611789,1329.4,0.0,472.64
22-Jun-2024 22:00,Jio Postpaid,RR656135,2227.66,0.0,257.14
23-Jun-2024 08:00,Laundry Service,RR890439,272.75,0.0,311.49
23-Jun-2024 18:00,Nandini Milk Parlour,RR932289,254.35,0.0,57.14
24-Jun-2024 04:00,Airtel Broadband,RR514778,983.69,0.0,268.7
24-Jun-2024 14:00,BESCOM Electricity Bill,RR562402,1564.31,0.0,155.59
25-Jun-2024 00:00,Star Local Supermarket,RR617998,1020.79,0.0,354.48
25-Jun-2024 10:00,Shell Petrol Bunk,RR282097,917.68,0.0,135.69
25-Jun-2024 20:00,Swiggy Order,RR815189,580.09,0.0,463.9
26-Jun-2024 06:00,Laundry Service,RR138520,1570.74,0.0,196.99
26-Jun-2024 16:00,Fastrack Service Center,RR709956,1561.02,0.0,331.51
27-Jun-2024 02:00,Amma Bakery,RR884810,1035.82,0.0,401.92
27-Jun-2024 12:00,Star Local Supermarket,RR463604,295.7,0.0,106.23
27-Jun-2024 22:00,Amma Bakery,RR316917,642.37,0.0,251.1
28-Jun-2024 08:00,Zomato Pay,RR199815,274.51,0.0,139.76
28-Jun-2024 18:00,BESCOM Electricity Bill,RR723357,1025.67,0.0,129.91
29-Jun-2024 04:00,BESCOM Electricity Bill,RR518090,636.9,0.0,110.36
29-Jun-2024 14:00,Airtel Broadband,RR755312,803.6,0.0,320.49
30-Jun-2024 00:00,BESCOM Electricity Bill,RR379651,853.69,0.0,440.75
30-Jun-2024 10:00,Star Local Supermarket,RR982077,669.11,0.0,316.63
30-Jun-2024 20:00,Nandini Milk Parlour,RR149248,616.06,0.0,486.6
01-Jul-2024 06:00,Laundry Service,RR931335,273.31,0.0,213.29
01-Jul-2024 16:00,Shell Petrol Bunk,RR969509,123.09,0.0,90.2
02-Jul-2024 02:00,Local Vegetable Vendor,RR608779,815.13,0.0,302.97
02-Jul-2024 12:00,UPI-INWARD-TRANSFER,RR342346,0.0,42139.99,42442.96
02-Jul-2024 22:00,Star Local Supermarket,RR335198,164.31,0.0,42278.66
03-Jul-2024 08:00,Local Vegetable Vendor,RR928470,729.53,0.0,41549.13
03-Jul-2024 18:00,Star Local Supermarket,RR566562,1562.5,0.0,39986.63
04-Jul-2024 04:00,Siddeshwara Kirana Store,RR587424,926.92,0.0,39059.71
04-Jul-2024 14:00,Auto-UPI Pay,RR887139,34.44,0.0,39025.27
05-Jul-2024 00:00,Star Local Supermarket,RR806043,1564.8,0.0,37460.46
05-Jul-2024 10:00,Swiggy Order,RR957145,512.12,0.0,36948.35
05-Jul-2024 20:00,Swiggy Order,RR730231,2168.13,0.0,34780.21
06-Jul-2024 06:00,Fastrack Service Center,RR570712,1309.13,0.0,33471.08
06-Jul-2024 16:00,Local Vegetable Vendor,RR376433,2313.51,0.0,31157.57
07-Jul-2024 02:00,Zomato Pay,RR682589,2421.72,0.0,28735.85
07-Jul-2024 12:00,Nandini Milk Parlour,RR542458,1139.41,0.0,27596.44
07-Jul-2024 22:00,Auto-UPI Pay,RR981854,1159.95,0.0,26436.48
08-Jul-2024 08:00,Local Vegetable Vendor,RR364782,340.84,0.0,26095.65
08-Jul-2024 18:00,Star Local Supermarket,RR647130,475.65,0.0,25619.99
09-Jul-2024 04:00,Shell Petrol Bunk,RR616182,1289.11,0.0,24330.88
09-Jul-2024 14:00,Amma Bakery,RR783343,788.02,0.0,23542.86
10-Jul-2024 00:00,Nandini Milk Parlour,RR593065,1151.47,0.0,22391.39
10-Jul-2024 10:00,Local Vegetable Vendor,RR171725,2044.66,0.0,20346.73
10-Jul-2024 20:00,Fastrack Service Center,RR877532,1530.8,0.0,18815.93
11-Jul-2024 06:00,Balaji Medicals,RR816994,453.67,0.0,18362.26
11-Jul-2024 16:00,Jio Postpaid,RR436992,2284.36,0.0,16077.89
12-Jul-2024 02:00,Balaji Medicals,RR433391,619.63,0.0,15458.26
12-Jul-2024 12:00,SLV Refreshments,RR280098,1311.31,0.0,14146.94
12-Jul-2024 22:00,BESCOM Electricity Bill,RR359487,833.93,0.0,13313.02
13-Jul-2024 08:00,Balaji Medicals,RR149167,1541.64,0.0,11771.38
13-Jul-2024 18:00,SLV Refreshments,RR888864,1200.97,0.0,10570.4
14-Jul-2024 04:00,Auto-UPI Pay,RR629281,1898.87,0.0,8671.53
14-Jul-2024 14:00,Siddeshwara Kirana Store,RR848318,507.19,0.0,8164.34
15-Jul-2024 00:00,Amma Bakery,RR236271,624.95,0.0,7539.39
15-Jul-2024 10:00,SLV Refreshments,RR746984,712.8,0.0,6826.58
15-Jul-2024 20:00,Airtel Broadband,RR609334,1093.55,0.0,5733.03
16-Jul-2024 06:00,BESCOM Electricity Bill,RR716255,1464.74,0.0,4268.29
16-Jul-2024 16:00,Local Vegetable Vendor,RR354083,536.19,0.0,3732.1
17-Jul-2024 02:00,Laundry Service,RR234929,1846.09,0.0,1886.01
17-Jul-2024 12:00,Laundry Service,RR538625,426.69,0.0,1459.32
17-Jul-2024 22:00,Airtel Broadband,RR222757,799.66,0.0,659.66
18-Jul-2024 08:00,Auto-UPI Pay,RR195885,1142.22,0.0,474.23
18-Jul-2024 18:00,SLV Refreshments,RR528948,1321.46,0.0,487.08
19-Jul-2024 04:00,Laundry Service,RR600298,1703.32,0.0,465.08
19-Jul-2024 14:00,Siddeshwara Kirana Store,RR450126,851.84,0.0,311.72
20-Jul-2024 00:00,Zomato Pay,RR389249,1228.54,0.0,269.69
20-Jul-2024 10:00,Siddeshwara Kirana Store,RR792282,246.54,0.0,23.15
20-Jul-2024 20:00,Shell Petrol Bunk,RR337902,2165.02,0.0,282.17
21-Jul-2024 06:00,BESCOM Electricity Bill,RR125312,1259.79,0.0,225.32
21-Jul-2024 16:00,Local Vegetable Vendor,RR868024,836.18,0.0,496.44
22-Jul-2024 02:00,Nandini Milk Parlour,RR529396,1725.12,0.0,405.32
22-Jul-2024 12:00,Amma Bakery,RR607254,1968.26,0.0,350.76
22-Jul-2024 22:00,Jio Postpaid,RR934063,1972.47,0.0,446.09
23-Jul-2024 08:00,Shell Petrol Bunk,RR955173,59.13,0.0,386.96
23-Jul-2024 18:00,Laundry Service,RR934619,305.07,0.0,81.89
24-Jul-2024 04:00,BESCOM Electricity Bill,RR243366,1754.24,0.0,162.8
24-Jul-2024 14:00,Fastrack Service Center,RR631397,735.91,0.0,269.41
25-Jul-2024 00:00,Laundry Service,RR419532,92.75,0.0,176.66
25-Jul-2024 10:00,Zomato Pay,RR114000,709.92,0.0,384.7
25-Jul-2024 20:00,Fastrack Service Center,RR651877,733.61,0.0,116.58
26-Jul-2024 06:00,Swiggy Order,RR558775,1554.13,0.0,249.27
26-Jul-2024 16:00,SLV Refreshments,RR534245,2323.96,0.0,105.0
27-Jul-2024 02:00,Nandini Milk Parlour,RR512489,1314.28,0.0,423.54
27-Jul-2024 12:00,BESCOM Electricity Bill,RR964855,2146.09,0.0,148.78
27-Jul-2024 22:00,Fastrack Service Center,RR473317,2096.43,0.0,346.78
28-Jul-2024 08:00,BESCOM Electricity Bill,RR147808,1018.52,0.0,191.46
28-Jul-2024 18:00,Swiggy Order,RR221078,915.69,0.0,211.34
29-Jul-2024 04:00,Laundry Service,RR985932,622.05,0.0,123.86
29-Jul-2024 14:00,Shell Petrol Bunk,RR594221,648.03,0.0,189.58
30-Jul-2024 00:00,Zomato Pay,RR558642,1019.91,0.0,352.12
30-Jul-2024 10:00,Laundry Service,RR337230,524.37,0.0,249.69
30-Jul-2024 20:00,SLV Refreshments,RR856533,319.75,0.0,242.1
31-Jul-2024 06:00,SLV Refreshments,RR904222,441.15,0.0,318.93
31-Jul-2024 16:00,Shell Petrol Bunk,RR864320,1290.42,0.0,272.48
01-Aug-2024 02:00,Star Local Supermarket,RR175756,2013.61,0.0,138.83
01-Aug-2024 12:00,Airtel Broadband,RR299770,732.03,0.0,186.52
01-Aug-2024 22:00,Star Local Supermarket,RR351889,364.95,0.0,361.2
02-Aug-2024 08:00,Balaji Medicals,RR391573,590.9,0.0,105.28
02-Aug-2024 18:00,Zomato Pay,RR830785,966.45,0.0,454.45
03-Aug-2024 04:00,Swiggy Order,RR578065,1073.89,0.0,282.68
03-Aug-2024 14:00,Jio Postpaid,RR510240,2052.19,0.0,371.3
04-Aug-2024 00:00,Shell Petrol Bunk,RR532695,1856.24,0.0,451.81
04-Aug-2024 10:00,BESCOM Electricity Bill,RR192338,1121.45,0.0,252.75
04-Aug-2024 20:00,Fastrack Service Center,RR382957,1206.47,0.0,276.91
05-Aug-2024 06:00,Jio Postpaid,RR414743,486.26,0.0,448.78
05-Aug-2024 16:00,Siddeshwara Kirana Store,RR613859,2111.7,0.0,418.24
06-Aug-2024 02:00,Balaji Medicals,RR678621,2072.88,0.0,334.53
06-Aug-2024 12:00,Balaji Medicals,RR450700,2473.93,0.0,155.5
06-Aug-2024 22:00,Star Local Supermarket,RR491341,777.33,0.0,426.84
07-Aug-2024 08:00,Jio Postpaid,RR635068,2488.6,0.0,209.87
07-Aug-2024 18:00,Swiggy Order,RR658585,662.12,0.0,489.87
08-Aug-2024 04:00,Shell Petrol Bunk,RR558490,1346.07,0.0,191.63
08-Aug-2024 14:00,BESCOM Electricity Bill,RR768681,2070.38,0.0,242.37
09-Aug-2024 00:00,Airtel Broadband,RR677667,717.12,0.0,304.79
09-Aug-2024 10:00,Balaji Medicals,RR800330,2071.6,0.0,273.19
09-Aug-2024 20:00,Auto-UPI Pay,RR722252,2492.54,0.0,492.71
10-Aug-2024 06:00,Airtel Broadband,RR539104,1228.01,0.0,260.7
10-Aug-2024 16:00,Shell Petrol Bunk,RR601480,344.57,0.0,236.48
11-Aug-2024 02:00,Jio Postpaid,RR593154,545.41,0.0,156.38
11-Aug-2024 12:00,Amma Bakery,RR896811,2073.79,0.0,266.8
11-Aug-2024 22:00,Siddeshwara Kirana Store,RR984634,2212.92,0.0,215.35
12-Aug-2024 08:00,Amma Bakery,RR339504,403.53,0.0,250.76
12-Aug-2024 18:00,Amma Bakery,RR617391,1563.92,0.0,232.56
13-Aug-2024 04:00,Shell Petrol Bunk,RR429402,2277.19,0.0,234.28
13-Aug-2024 14:00,Airtel Broadband,RR594999,1895.48,0.0,475.89
14-Aug-2024 00:00,Laundry Service,RR342917,1522.51,0.0,309.54
14-Aug-2024 10:00,Laundry Service,RR646130,1334.98,0.0,283.72
14-Aug-2024 20:00,Zomato Pay,RR477682,813.3,0.0,167.98
15-Aug-2024 06:00,Auto-UPI Pay,RR932751,2080.42,0.0,421.15
15-Aug-2024 16:00,BESCOM Electricity Bill,RR361334,323.08,0.0,98.06
16-Aug-2024 02:00,Balaji Medicals,RR933410,2019.12,0.0,230.2
16-Aug-2024 12:00,Auto-UPI Pay,RR259979,1184.03,0.0,122.18
16-Aug-2024 22:00,Laundry Service,RR479545,1730.78,0.0,162.74
17-Aug-2024 08:00,Swiggy Order,RR899472,1797.46,0.0,102.94
17-Aug-2024 18:00,Balaji Medicals,RR415370,2376.59,0.0,463.46
18-Aug-2024 04:00,Local Vegetable Vendor,RR600298,1530.07,0.0,234.26
18-Aug-2024 14:00,Star Local Supermarket,RR994698,1115.92,0.0,322.07
19-Aug-2024 00:00,Auto-UPI Pay,RR833353,100.79,0.0,221.28
19-Aug-2024 10:00,Fastrack Service Center,RR581280,1555.24,0.0,372.32
19-Aug-2024 20:00,Laundry Service,RR721498,2116.23,0.0,450.43
20-Aug-2024 06:00,Shell Petrol Bunk,RR111803,2284.61,0.0,255.08
20-Aug-2024 16:00,Local Vegetable Vendor,RR200242,2002.15,0.0,112.58
21-Aug-2024 02:00,SLV Refreshments,RR274896,49.93,0.0,62.66
21-Aug-2024 12:00,Airtel Broadband,RR724819,1800.05,0.0,281.31
21-Aug-2024 22:00,Local Vegetable Vendor,RR511767,2344.84,0.0,100.38
22-Aug-2024 08:00,Shell Petrol Bunk,RR576601,2343.53,0.0,445.65
22-Aug-2024 18:00,Local Vegetable Vendor,RR956778,2271.76,0.0,385.29
23-Aug-2024 04:00,Local Vegetable Vendor,RR623865,223.18,0.0,162.11
23-Aug-2024 14:00,Laundry Service,RR794186,2256.84,0.0,171.05
24-Aug-2024 00:00,Auto-UPI Pay,RR491417,1429.8,0.0,200.57
24-Aug-2024 10:00,Amma Bakery,RR613270,580.64,0.0,295.26
24-Aug-2024 20:00,Shell Petrol Bunk,RR839788,153.95,0.0,141.31
25-Aug-2024 06:00,BESCOM Electricity Bill,RR175890,876.08,0.0,479.08
25-Aug-2024 16:00,BESCOM Electricity Bill,RR759828,1201.29,0.0,389.66
26-Aug-2024 02:00,SLV Refreshments,RR754345,1293.53,0.0,168.23
26-Aug-2024 12:00,Zomato Pay,RR546000,368.93,0.0,322.05
26-Aug-2024 22:00,Fastrack Service Center,RR810514,2316.08,0.0,402.48
27-Aug-2024 08:00,Star Local Supermarket,RR170040,1033.11,0.0,200.32
27-Aug-2024 18:00,Shell Petrol Bunk,RR334394,1510.19,0.0,304.06
28-Aug-2024 04:00,Balaji Medicals,RR115971,1150.08,0.0,435.96
28-Aug-2024 14:00,Nandini Milk Parlour,RR962827,1559.44,0.0,420.1
29-Aug-2024 00:00,Laundry Service,RR663632,1683.37,0.0,302.04
29-Aug-2024 10:00,Swiggy Order,RR619308,1844.95,0.0,237.35
29-Aug-2024 20:00,Star Local Supermarket,RR298081,1783.86,0.0,416.06
30-Aug-2024 06:00,Airtel Broadband,RR433926,1024.76,0.0,227.95
30-Aug-2024 16:00,Local Vegetable Vendor,RR161288,612.49,0.0,408.2
31-Aug-2024 02:00,BESCOM Electricity Bill,RR507559,967.68,0.0,110.14
31-Aug-2024 12:00,Balaji Medicals,RR955381,1272.04,0.0,430.72
31-Aug-2024 22:00,Local Vegetable Vendor,RR798715,2372.3,0.0,243.58
01-Sep-2024 08:00,Nandini Milk Parlour,RR716630,211.04,0.0,32.55
01-Sep-2024 18:00,Amma Bakery,RR858449,77.31,0.0,189.9
02-Sep-2024 04:00,Auto-UPI Pay,RR138583,2319.48,0.0,493.27
02-Sep-2024 14:00,Local Vegetable Vendor,RR350431,1181.47,0.0,318.86
03-Sep-2024 00:00,UPI-INWARD-TRANSFER,RR644905,0.0,44761.16,45080.02
03-Sep-2024 10:00,Amma Bakery,RR240287,1653.75,0.0,43426.27
03-Sep-2024 20:00,Nandini Milk Parlour,RR294943,2442.12,0.0,40984.15
04-Sep-2024 06:00,Amma Bakery,RR114267,2205.62,0.0,38778.53
04-Sep-2024 16:00,Swiggy Order,RR722643,1454.99,0.0,37323.54
05-Sep-2024 02:00,Jio Postpaid,RR903775,21.59,0.0,37301.94
05-Sep-2024 12:00,Fastrack Service Center,RR772302,1208.56,0.0,36093.38
05-Sep-2024 22:00,Laundry Service,RR666055,908.48,0.0,35184.9
06-Sep-2024 08:00,Local Vegetable Vendor,RR809398,1461.46,0.0,33723.44
06-Sep-2024 18:00,Balaji Medicals,RR453750,1109.64,0.0,32613.8
07-Sep-2024 04:00,Balaji Medicals,RR465942,355.03,0.0,32258.77
07-Sep-2024 14:00,SLV Refreshments,RR190425,1630.43,0.0,30628.34
08-Sep-2024 00:00,Amma Bakery,RR386022,983.4,0.0,29644.94
08-Sep-2024 10:00,Star Local Supermarket,RR187273,2219.63,0.0,27425.31
08-Sep-2024 20:00,Shell Petrol Bunk,RR285290,2004.15,0.0,25421.16
09-Sep-2024 06:00,Jio Postpaid,RR329302,1073.0,0.0,24348.16
09-Sep-2024 16:00,Siddeshwara Kirana Store,RR357336,2322.3,0.0,22025.86
10-Sep-2024 02:00,Local Vegetable Vendor,RR512293,127.33,0.0,21898.53
10-Sep-2024 12:00,Shell Petrol Bunk,RR735581,124.09,0.0,21774.44
10-Sep-2024 22:00,Shell Petrol Bunk,RR819802,578.7,0.0,21195.74
11-Sep-2024 08:00,Jio Postpaid,RR770895,162.51,0.0,21033.23
11-Sep-2024 18:00,Siddeshwara Kirana Store,RR328387,1149.81,0.0,19883.42
12-Sep-2024 04:00,Laundry Service,RR976544,35.05,0.0,19848.36
12-Sep-2024 14:00,SLV Refreshments,RR326447,344.72,0.0,19503.64
13-Sep-2024 00:00,Local Vegetable Vendor,RR754719,1404.06,0.0,18099.58
13-Sep-2024 10:00,Star Local Supermarket,RR365864,196.47,0.0,17903.11
13-Sep-2024 20:00,Local Vegetable Vendor,RR420989,1636.23,0.0,16266.88
14-Sep-2024 06:00,Siddeshwara Kirana Store,RR103687,1978.49,0.0,14288.39
14-Sep-2024 16:00,Airtel Broadband,RR842102,603.19,0.0,13685.2
15-Sep-2024 02:00,SLV Refreshments,RR252971,2334.62,0.0,11350.58
15-Sep-2024 12:00,Amma Bakery,RR826260,97.5,0.0,11253.09
15-Sep-2024 22:00,Airtel Broadband,RR971448,2340.22,0.0,8912.86
16-Sep-2024 08:00,Fastrack Service Center,RR225493,1250.04,0.0,7662.83
16-Sep-2024 18:00,Star Local Supermarket,RR632796,1706.01,0.0,5956.82
17-Sep-2024 04:00,Balaji Medicals,RR138390,1191.71,0.0,4765.11
17-Sep-2024 14:00,Siddeshwara Kirana Store,RR967966,647.28,0.0,4117.83
18-Sep-2024 00:00,Fastrack Service Center,RR518959,1332.56,0.0,2785.27
18-Sep-2024 10:00,Jio Postpaid,RR355261,91.25,0.0,2694.02
18-Sep-2024 20:00,Star Local Supermarket,RR340762,666.87,0.0,2027.15
19-Sep-2024 06:00,SLV Refreshments,RR446602,55.93,0.0,1971.22
19-Sep-2024 16:00,Auto-UPI Pay,RR122303,584.21,0.0,1387.01
20-Sep-2024 02:00,Zomato Pay,RR447179,1259.37,0.0,127.64
